날짜	경기번호	순위	마번	마명	산지	성별	연령	중량	레이팅	기수명	조교사명	마주명	도착차	마체중	단승	연승	장구현황	말id	기수id	조교사id	마주id	S-1F	1코너	2코너	3코너	4코너	G-3F	G-1F	경주기록
20021222	1	1	13	태양의빛	한	거	3세	52		이동국	장두천	박영철		446(0)	4.5	2.1		011141	080363	070045	010400	0:14.0	0:00.0	0:00.0	0:26.0	0:44.6	0:40.1	0:14.4	1:18.4
20021222	1	2	12	레전드	한	수	3세	55		윤기정	유재길	이인수	1½	455(5)	9.9	2.7		011217	080354	070110	010565	0:14.5	0:00.0	0:00.0	0:26.8	0:46.0	0:39.2	0:13.6	1:18.7
20021222	1	3	7	새벽길	한	암	3세	54		송석헌	안해양	윤여운	목	452(2)	3.3	1.5		011598	080048	070108	010414	0:15.6	0:00.0	0:00.0	0:28.1	0:47.8	0:37.7	0:12.5	1:18.7
20021222	1	4	14	★대단해	한	수	3세	55		고성이	김춘근	이동언	1¼	432(-6)	14.5	4.3		011612	080326	070018	010435	0:14.1	0:00.0	0:00.0	0:26.0	0:44.6	0:40.8	0:14.5	1:19.0
20021222	1	5	9	솔장군	한	수	4세	57		박윤규	유재길	권영탁	2	446(-6)	65.1	8.9		010462	080119	070110	010258	0:15.0	0:00.0	0:00.0	0:27.0	0:46.7	0:39.2	0:13.4	1:19.3
20021222	1	6	4	만추만석	한	암	3세	54		원정일	박덕준	서승린	½	416(-1)	4.7	1.8		011579	080344	070013	010079	0:14.9	0:00.0	0:00.0	0:27.5	0:47.2	0:38.8	0:13.3	1:19.4
20021222	1	7	5	자청	한	수	4세	54		임성실	강윤식	박승만	2	481(-8)	30.3	5.4		010427	080379	070022	010066	0:15.0	0:00.0	0:00.0	0:27.2	0:46.9	0:39.6	0:13.5	1:19.8
20021222	1	8	2	노자산	한	암	4세	55		하무선	권세창	김봉조	목	404(-2)	26.8	5.8		010388	080300	070089	010547	0:14.3	0:00.0	0:00.0	0:26.8	0:46.2	0:40.1	0:14.2	1:19.8
20021222	1	9	1	신의선물	한	수	4세	57		박수홍	최상식	임우근	1	476(3)	21.5	5.3		010498	080328	070085	010083	0:14.3	0:00.0	0:00.0	0:26.4	0:45.9	0:40.6	0:14.4	1:20.0
20021222	1	10	8	금강계곡	한	수	3세	55		오명섭	김병용	박성환	½	465(-3)	6.4	2.1		011289	080332	070049	010119	0:14.6	0:00.0	0:00.0	0:27.0	0:46.8	0:40.1	0:13.6	1:20.1
20021222	1	11	3	세월속으로	한	암	3세	51		심승태	양재철	임관호	코	409(-1)	67.4	12.0		011538	080359	070048	010541	0:14.3	0:00.0	0:00.0	0:26.6	0:46.1	0:40.6	0:14.1	1:20.1
20021222	1	12	11	솟대	한	암	3세	54		김동철	지용철	양장운	5	474(-5)	82.1	14.1		011279	080303	070051	010228	0:14.4	0:00.0	0:00.0	0:26.8	0:46.5	0:41.1	0:14.7	1:21.0
20021222	1	13	6	위크엔드뉴스	한	수	3세	52		하태국	이왕언	방민환	2	457(13)	53.3	9.4		011215	080372	070059	010191	0:14.6	0:00.0	0:00.0	0:27.5	0:47.3	0:40.7	0:14.6	1:21.3
20021222	1	14	10	대강공	한	수	3세	52		유현명	최영주	♠이태인	5	442(-2)	104.1	26.5		011681	080376	070098	010316	0:14.6	0:00.0	0:00.0	0:27.1	0:47.0	0:42.0	0:14.9	1:22.1
20021222	2	1	11	재미좋은	한	암	2세	53		신형철	정찬근	권오학		436(-6)	2.1	1.3		012687	080122	070044	010507	0:14.3	0:00.0	0:00.0	0:14.3	0:32.0	0:37.3	0:12.7	1:02.9
20021222	2	2	6	다재다능	한	암	2세	53		박윤규	유재길	허병하	코	473(-5)	8.6	1.9		011970	080119	070110	010619	0:14.3	0:00.0	0:00.0	0:14.3	0:32.0	0:37.2	0:12.6	1:02.9
20021222	2	3	5	아돈	한	암	2세	53		장세한	이종구	김기영	2½	420(2)	3.2	1.3		012448	080113	070055	010303	0:14.0	0:00.0	0:00.0	0:14.0	0:31.8	0:37.9	0:13.1	1:03.3
20021222	2	4	9	퓨처리절트	한	수	2세	53		임대규	김일성	류근상	½	452(8)	12.2	2.6		012171	080093	070020	010440	0:13.7	0:00.0	0:00.0	0:13.7	0:30.8	0:38.9	0:14.2	1:03.4
20021222	2	5	2	천지인	한	암	2세	53		박수홍	최상식	박기흥	5	485(-11)	6.1	1.8		012063	080328	070085	010428	0:14.4	0:00.0	0:00.0	0:14.4	0:32.3	0:38.2	0:13.8	1:04.2
20021222	2	6	7	오월의제왕	한	수	2세	50		유상완	윤종현	심재식	2	489(0)	25.9	4.8		011982	080357	070099	010380	0:13.7	0:00.0	0:00.0	0:13.7	0:30.8	0:40.0	0:14.8	1:04.6
20021222	2	7	3	유니시티	한	암	2세	53		이주용	지용훈	이문철	2½	437(3)	94.1	10.6		012220	080341	070057	010187	0:14.6	0:00.0	0:00.0	0:14.6	0:32.5	0:38.8	0:13.6	1:04.9
