날짜	경기번호	순위	마번	마명	산지	성별	연령	중량	레이팅	기수명	조교사명	마주명	도착차	마체중	단승	연승	장구현황	말id	기수id	조교사id	마주id	S-1F	1코너	2코너	3코너	4코너	G-3F	G-1F	경주기록
19981220	1	1	07	에튜트	미	거	5세	57		최기홍	김정진	최명균		465(-11)	1.9	1.2		009721	080104	070093	010366				0:38.4	0:57.1	0:40.5		1:31.1
19981220	1	2	14	★요단강	호	암	5세	55		오명섭	장두천	천병득	1	444(1)	6.5	1.9		008083	080332	070045	010190				0:38.5	0:58.0	0:39.8		1:31.3
19981220	1	3	01	빅레이스	뉴	암	5세	55		방춘식	박종곤	이종철	½	443(0)	20.0	3.4		007938	080294	070095	010385				0:39.2	0:57.4	0:40.2		1:31.4
19981220	1	4	13	돌출	호	암	4세	55		김옥성	이왕언	신건호	코	453(-9)	31.9	5.0		008914	080100	070059	010071				0:39.7	0:58.6	0:39.2		1:31.4
19981220	1	5	02	매직햄트	뉴	암	5세	52		강태현	최영주	♠이태인	목	459(-6)	86.1	9.0		008607	080335	070098	010316				0:37.8	0:56.9	0:41.2		1:31.5
19981220	1	6	05	핸섬다이아몬드	미	수	4세	55		김경진	김춘근	서준모	1¼	458(8)	26.7	5.2		009161	080319	070018	010099				0:40.7	0:58.9	0:39.0		1:31.7
19981220	1	7	11	전진서울	뉴	암	6세	54		김동철	박덕준	이중호	½	468(-8)	89.2	10.6		008575	080303	070013	010044				0:37.8	0:57.1	0:41.3		1:31.8
19981220	1	8	09	드림판타지	미	암	2세	50		고성이	박원선	이의종	¾	376(-2)	3.5	1.7		009738	080326	070007	010109				0:36.7	0:55.1	0:43.2		1:32.0
19981220	1	9	08	천하통일	호	암	6세	54		박복규	권세창	한일사료	1½	420(5)	26.1	4.4		008241	080304	070089	030034				0:38.0	0:56.9	0:41.9		1:32.3
19981220	1	10	10	아라바호프린세스	미	암	5세	55		박태종	김병용	김복태	¾	441(6)	80.6	10.5		009048	080103	070049	010085				0:39.4	0:58.2	0:40.7		1:32.4
19981220	1	11	12	광명시대	호	암	5세	55		김효섭	이희영	이상용	1¾	453(1)	34.9	6.3		008902	080097	070053	010177				0:39.0	0:58.2	0:41.1		1:32.7
19981220	1	12	03	섄디	뉴	암	5세	54		권진환	윤치운	안응수	목	447(2)	79.0	11.4		009104	080318	070084	010445				0:40.6	0:58.9	0:40.1		1:32.8
19981220	1	13	04	레드고치	미	암	5세	55		배휴준	김광호	함운일	2	413(-4)	68.6	9.8		009753	080022	070021	010430				0:38.1	0:57.0	0:42.8		1:33.2
19981220	1	14	06	포토포비어	미	거	4세	57		안병기	신우철	권미세	5	473(2)	25.3	4.5		009762	080053	070033	010350				0:37.5	0:56.5	0:44.1		1:34.1
19981220	2	1	02	만석꾼	한	수	2세	53		박복규	권세창	김복태		450(0)	13.7	2.8		008505	080304	070089	010085				0:14.2	0:31.2	0:38.6		1:03.6
19981220	2	2	09	용천검	한	수	2세	53		우창구	박덕준	나정웅	7	425(-7)	1.7	1.3		008375	080046	070013	010510				0:14.4	0:31.9	0:39.4		1:05.0
19981220	2	3	03	덕망	한	암	3세	53		강경식	강승영	이승택	2½	441(-13)	5.6	1.7		007487	080330	070052	010351				0:14.1	0:31.6	0:40.2		1:05.5
19981220	2	4	12	흑번필승	한	수	2세	53		김형수	이희영	최창걸	코	430(0)	83.1	9.0		008401	080292	070053	010407				0:14.6	0:33.4	0:38.8		1:05.5
