날짜	경기번호	순위	마번	마명	산지	성별	연령	중량	레이팅	기수명	조교사명	마주명	도착차	마체중	단승	연승	장구현황	말id	기수id	조교사id	마주id	S-1F	1코너	2코너	3코너	4코너	G-3F	G-1F	경주기록
20091227	1	1	6	켈러리스	한	암	3세	55		문세영	하재흥	우순근		408(-2)	4.3	1.5		021287	080366	070034	105169	0:14.2			0:38.3	0:58.2	0:40.6	0:13.9	1:32.0
20091227	1	2	10	도룡도	한	수	3세	57		김옥성	김순근	김동호	3	471(0)	23.9	4.6		020823	080100	070105	105240	0:13.9			0:37.6	0:57.6	0:42.0	0:14.4	1:32.6
20091227	1	3	4	우주비행	한	수	3세	57		황순도	김윤섭	권인택	1¾	484(9)	2.0	1.2		020511	080343	070103	065011	0:13.9			0:37.8	0:57.9	0:41.7	0:14.4	1:32.9
20091227	1	4	9	초석대성	한	거	3세	57		신형철	강명준	강종우	½	490(3)	12.3	2.4		020591	080122	070104	065110	0:15.2			0:39.6	1:00.2	0:39.5	0:13.4	1:33.0
20091227	1	5	3	앱설라이드	한	암	3세	55		유상완	김명국	♠금악목장	2½	443(-15)	54.3	7.7		020745	080357	070088	065118	0:14.8			0:39.2	0:58.7	0:41.3	0:14.1	1:33.4
20091227	1	6	1	천사의힘	한	암	3세	55		최범현	김명국	김진구	1	413(-9)	23.3	8.1		020762	080361	070088	104021	0:15.0			0:39.5	0:59.1	0:41.0	0:14.1	1:33.6
20091227	1	7	2	자정향	한	암	3세	55		문정균	서범석	오왕근	½	412(4)	314.9	40.7		020855	080337	070096	105176	0:15.0			0:39.5	0:59.5	0:40.6	0:14.1	1:33.7
20091227	1	8	5	플러스밸류	한	거	3세	54		(-3)김동민	신우철	제주축산개발	½	482(14)	14.5	3.7		021508	080433	070033	030013	0:14.5			0:39.2	0:59.1	0:41.3	0:13.8	1:33.7
20091227	1	9	8	톱챔피언	한	거	3세	57		방춘식	김혜성	♠김양호	1¼	459(16)	307.4	36.0		020860	080294	070158	010590	0:14.2			0:37.8	0:57.9	0:43.1	0:14.9	1:34.0
20091227	1	10	7	해피챔프	한	수	3세	57		양희진	정호익	정은섭	½	463(-2)	58.4	10.0		020705	080333	070148	105243	0:14.3			0:39.0	0:58.7	0:41.9	0:14.6	1:34.0
20091227	1	11	12	열광	한	암	3세	55		이동국	지용훈	조용학	2	443(8)	37.9	7.3		020896	080363	070057	010362	0:14.2			0:37.8	0:58.5	0:43.0	0:14.9	1:34.4
20091227	1	12	11	데블즈윈	한	거	3세	57		한성열	김호	이종욱	½	473(1)	5.7	1.7		021412	080349	070153	065133	0:13.8			0:37.0	0:57.4	0:44.1	0:15.7	1:34.5
20091227	1	13	13	원더풀머니	한	수	3세	57		가토	배대선	♠이기선	2	499(-5)	140.7	15.9		021424	080459	070091	010516	0:15.4			0:40.5	1:00.7	0:41.0	0:14.0	1:34.8
20091227	1	14	14	★플라잉삭스	한	암	4세	54		(-1)최원준	홍대유	♠김창식	2	450(5)	33.0	7.6		018918	080419	070145	010352	0:13.8			0:37.0	0:57.4	0:44.8	0:16.1	1:35.2
20091227	2	1	5	환희의함성	호	거	3세	54		유상완	박대흥	이두표		475(-4)	2.7	1.4		023547	080357	070092	104042	0:14.5	0:14.5	0:27.5	1:08.0	1:21.6	0:38.9	0:12.7	1:53.4
20091227	2	2	10	기쁜세상	캐	수	3세	55		문정균	박원덕	김성두	2	484(-1)	6.9	2.1		023462	080337	070056	010399	0:14.8	0:14.8	0:27.9	1:08.6	1:22.3	0:38.5	0:12.9	1:53.8
20091227	2	3	2	모닝딜라이트	미	거	4세	57		함완식	김윤섭	한광세	1	479(1)	12.9	3.1		021780	080342	070103	010245	0:14.3	0:14.3	0:27.2	1:07.9	1:21.6	0:39.5	0:13.1	1:54.0
20091227	2	4	3	필승코리아	일	암	2세	53		최범현	김명국	박양호	머리	447(-5)	4.2	1.8		025517	080361	070088	010487	0:14.7	0:14.7	0:27.6	1:08.3	1:22.0	0:39.1	0:12.9	1:54.0
20091227	2	5	8	골든임프레션	미	수	3세	55		한성열	이종구	권경자	1¾	492(20)	75.9	11.5		023511	080349	070055	105222	0:14.3	0:14.3	0:27.0	1:07.6	1:21.3	0:40.0	0:13.4	1:54.3
20091227	2	6	12	★선바이킹	뉴	거	3세	54		정기용	우창구	우순근	1	446(0)	13.5	3.2		024022	080367	070149	105169	0:15.4	0:15.4	0:28.6	1:08.9	1:22.2	0:39.2	0:13.1	1:54.5
20091227	2	7	1	하이스트레벨	미	암	2세	53		박태종	박흥진	세계건설(주)	2½	516(6)	6.6	1.7		025541	080103	070037	105269	0:14.3	0:14.3	0:26.7	1:07.5	1:21.3	0:40.7	0:14.0	1:54.9
20091227	2	8	7	미스터토론토	한	거	4세	55		김옥성	김순근	홍금희	2½	505(-3)	54.3	6.3		019613	080100	070105	105229	0:15.1	0:15.1	0:28.6	1:08.9	1:22.6	0:39.8	0:13.7	1:55.3
20091227	2	9	9	청련암	미	수	3세	55		문세영	김호	김방철	1	546(2)	8.0	2.5		023461	080366	070153	010462	0:14.7	0:14.7	0:27.9	1:07.9	1:21.6	0:41.0	0:14.1	1:55.5
20091227	2	10	11	★황금비크	호	거	4세	56		이동국	김점오	김창희	1¾	552(26)	142.0	20.0		022079	080363	070058	010551	0:15.7	0:15.7	0:29.1	1:08.7	1:22.6	0:40.4	0:13.7	1:55.8
20091227	2	11	4	미창	뉴	거	3세	50		(-4)김혜선	정호익	백국인	코	472(0)	35.1	11.9		023829	080456	070148	105225	0:14.7	0:14.7	0:27.7	1:08.3	1:22.2	0:40.7	0:13.7	1:55.8
20091227	2	12	6	퓨어바스크	미	거	3세	51		(-4)유미라	최혜식	백운창	15	477(-12)	159.5	35.0		023548	080432	070040	010164	0:16.0	0:16.0	0:29.6	1:09.4	1:23.4	0:42.2	0:14.6	1:58.4
20091227	3	1	11	동방로즈	한	암	2세	53		조경호	신우철	상지종합건설		475(4)	1.4	1.1		023199	080355	070033	109033	0:13.9			0:25.5	0:44.3	0:37.5	0:12.9	1:15.6
20091227	3	2	4	무결점	한	암	3세	50		(-4)김혜선	정호익	최종환	4	454(-2)	11.7	1.9		020647	080456	070148	010808	0:13.7			0:25.1	0:43.7	0:38.9	0:13.6	1:16.3
20091227	3	3	10	유성제일	한	암	2세	53		이애리	최상식	제일사료(주)	2½	497(-7)	4.0	1.4		022971	080378	070085	105270	0:13.4			0:24.7	0:43.3	0:39.8	0:14.1	1:16.8
20091227	3	4	13	올브이	한	수	2세	53		이신영	김점오	이건행	4	484(6)	16.6	2.9		022224	080365	070058	010821	0:13.7			0:25.1	0:44.0	0:40.0	0:13.8	1:17.4
20091227	3	5	8	천단의별	한	암	3세	54		방춘식	박원덕	이정원	¾	433(1)	50.5	5.1		020936	080294	070056	010024	0:14.0			0:25.6	0:44.7	0:39.2	0:13.8	1:17.6
20091227	3	6	3	코리안특급	한	거	3세	54		(-1)최원준	김순근	♠지대섭	목	525(-4)	14.8	2.3		020729	080419	070105	010498	0:14.4			0:26.3	0:46.0	0:38.3	0:12.7	1:17.6
20091227	3	7	5	금복이	한	암	3세	54		한성열	서홍수	배태곤	¾	426(-5)	248.6	21.4		020789	080349	070160	105231	0:14.7			0:26.3	0:45.0	0:38.9	0:13.5	1:17.7
20091227	3	8	1	불패제왕	한	암	4세	55		유상완	김춘근	권익현	4	489(5)	109.8	8.1		019370	080357	070018	010521	0:14.7			0:26.7	0:46.2	0:38.7	0:13.2	1:18.4
20091227	3	9	6	프레이야	한	암	3세	54		함완식	안해양	김영식	1¾	490(1)	33.4	4.8		021226	080342	070108	105170	0:14.7			0:26.7	0:45.7	0:39.5	0:13.8	1:18.7
20091227	3	10	14	대명장	한	암	3세	54		윤태혁	곽영효	허영희	1	556(-8)	139.2	15.3		021138	080350	070094	104011	0:13.9			0:26.1	0:45.2	0:40.0	0:14.5	1:18.8
20091227	3	11	9	왕주작	한	암	3세	52		(-2)이상혁	배휴준	최종환	¾	470(11)	237.0	23.2		020761	080437	070144	010808	0:14.2			0:26.3	0:45.7	0:39.9	0:13.8	1:19.0
