날짜	경기번호	순위	마번	마명	산지	성별	연령	중량	레이팅	기수명	조교사명	마주명	도착차	마체중	단승	연승	장구현황	말id	기수id	조교사id	마주id	S-1F	1코너	2코너	3코너	4코너	G-3F	G-1F	경주기록
20171224	1	1	12	스털링	한	암	2세	54		페로비치	정호익	김경민		490(7)	1.8	1.1	망사눈	037390	080542	070148	010542	0:13.4			0:13.4	0:30.5	0:37.2	0:12.8	1:01.5
20171224	1	2	8	클레이윈드	한	암	2세	54		조재로	배휴준	김용래	7	443(10)	16.8	3.8	망사눈+, 망사-	037274	080550	070144	065012	0:13.7			0:13.7	0:30.9	0:38.2	0:13.3	1:02.7
20171224	1	3	4	통합시대	한	암	2세	54		장추열	하재흥	김경민	4	466(6)	11.2	3.3		037723	080476	070034	010542	0:13.9			0:13.9	0:31.2	0:38.3	0:13.5	1:03.3
20171224	1	4	5	바라데로	한	암	2세	54		이아나	정지은	홍종운	1¼	446(-1)	156.5	23.3	망사눈	037772	080485	070028	111002	0:14.4			0:14.4	0:31.8	0:38.0	0:13.3	1:03.5
20171224	1	5	3	이레보	한	암	2세	54		김용근	심승태	정기환	1¾	504(-30)	32.1	10.6		037064	080405	070166	113110	0:13.7			0:13.7	0:31.2	0:39.2	0:13.6	1:03.8
20171224	1	6	10	오렌지삭스	한	암	2세	54		빅투아르	이신영	♠김창식	½	497(7)	5.2	1.6		037125	080582	070167	010352	0:14.2			0:14.2	0:32.0	0:38.3	0:13.2	1:03.9
20171224	1	7	1	오피이십사	한	암	2세	54		문정균	김대근	오퍼스원	½	493(8)	26.0	5.9		037590	080337	070050	116056	0:13.7			0:13.7	0:30.9	0:39.5	0:14.1	1:04.0
20171224	1	8	9	메리화이트	한	암	2세	54		안토니오	안해양	김길중	1¼	451(7)	11.9	2.2	망사	037673	080576	070108	010486	0:14.1			0:14.1	0:31.9	0:38.7	0:13.5	1:04.2
20171224	1	9	7	브라운가드	한	암	3세	55		신지	허재영	권용수	머리	454(3)	159.4	21.5		036076	080573	070172	110015	0:14.5			0:14.5	0:32.0	0:38.6	0:13.5	1:04.2
20171224	1	10	2	메가에이스	한	암	2세	54		김정준	강환민	장철환	머리	455(-7)	38.8	9.1		037252	080473	070175	010644	0:13.7			0:13.7	0:30.9	0:39.7	0:14.2	1:04.2
20171224	1	11	11	아름다운천사	한	암	2세	54		문세영	신삼영	♠김선식	1½	451(-6)	7.6	1.8	망사	037887	080366	070161	106017	0:13.7			0:13.7	0:31.4	0:39.5	0:14.3	1:04.5
20171224	1	12	6	와라와라와	한	암	2세	53		(-1)이철경	서인석	서창식	2½	430(-13)	49.4	7.3		036904	080563	070165	114004	0:14.1			0:14.1	0:31.9	0:39.4	0:14.1	1:04.9
20171224	2	1	3	갤럭시파워	한	수	2세	55		박을운	구자흥	♠이관형		473(13)	1.3	1.2	망사눈, 승인재갈	037726	080339	070157	105163	0:13.5			0:13.5	0:29.7	0:35.9	0:12.7	0:59.8
20171224	2	2	5	불의속도	한	암	2세	52		임기원	손영표	고재완	12	479(-5)	7.6	1.7	망사눈+	037410	080487	070150	900070	0:13.9			0:13.9	0:30.8	0:37.3	0:13.1	1:02.0
20171224	2	3	1	스타삭스	한	암	2세	52		안효리	지용철	♠김창식	목	481(-1)	113.6	15.0	망사눈+	037877	080500	070051	010352	0:14.0			0:14.0	0:30.8	0:37.3	0:13.0	1:02.0
20171224	2	4	2	환상의빛	한	암	2세	52		박태종	우창구	김재성a	½	472(5)	19.6	3.0	망사눈, 승인재갈	037354	080103	070149	105233	0:13.5			0:13.5	0:29.8	0:38.1	0:13.9	1:02.1
20171224	2	5	6	제왕의별	한	수	2세	54		페로비치	최용구	♠(주)녹원목장	2	473(-1)	12.9	2.0	망사눈	037599	080542	070168	106204	0:13.8			0:13.8	0:31.0	0:37.6	0:13.0	1:02.4
20171224	2	6	10	빅선더	한	암	2세	52		장추열	안해양	최종환	1¾	464(-4)	10.2	2.0		037757	080476	070108	010808	0:13.7			0:13.7	0:30.5	0:38.4	0:14.1	1:02.8
20171224	2	7	8	케이존	한	수	2세	50		(-4)김효정	배대선	최홍일	¾	435(2)	85.4	6.2	망사	037364	080578	070091	110016	0:14.2			0:14.2	0:31.7	0:37.3	0:12.8	1:02.9
20171224	2	8	11	빛나는루비	한	암	2세	52		이혁	홍대유	현대영	½	470(-16)	149.2	13.4	망사눈+, 승인재갈+, 망사-	037816	080486	070145	065058	0:14.6			0:14.6	0:31.6	0:37.4	0:13.0	1:03.0
20171224	2	9	9	골드스트리트	한	암	2세	52		신지	곽영효	이효선	¾	496(-7)	263.5	35.0	승인재갈, 눈가면	036910	080573	070094	104017	0:14.4			0:14.4	0:31.7	0:37.4	0:13.1	1:03.1
20171224	2	10	7	라온제왕	한	수	2세	54		문세영	박종곤	♠라온산업개발(주)	2½	496(5)	18.1	2.2	망사눈+, 승인재갈+	037901	080366	070095	116052	0:14.1			0:14.1	0:31.0	0:38.5	0:13.8	1:03.5
20171224	2	11	4	알렉산드로스	한	암	2세	52		조재로	배휴준	김창호	1	470(19)	109.2	9.2	망사	037292	080550	070144	117012	0:14.0			0:14.0	0:31.1	0:38.7	0:13.6	1:03.7
20171224	2	12	12	완승무패	한	거	2세	54		유승완	최봉주	이월희	32	501(2)	46.7	11.3	망사눈, 승인재갈	036752	080417	070152	117022	0:16.4			0:16.4	0:35.5	0:41.0	0:14.6	1:09.4
20171224	3	1	5	천하형국	한	수	2세	54		박상우	김대근	김경민		493(5)	28.5	5.7	눈가면	037668	080457	070050	010542	0:14.3			0:31.5	0:50.0	0:38.0	0:12.7	1:21.7
20171224	3	2	10	정동지존	한	수	2세	55.5		최범현	곽영효	구본순	½	490(5)	1.6	1.1	망사눈	036895	080361	070094	109006	0:14.3			0:31.4	0:49.7	0:38.3	0:12.8	1:21.8
20171224	3	3	3	라온돌풍	한	거	2세	54		이혁	박종곤	♠라온건설	¾	477(4)	5.9	2.0	망사눈	037087	080486	070095	010832	0:13.7			0:30.8	0:49.5	0:38.8	0:13.3	1:22.0
20171224	3	4	12	마하승리	한	수	2세	54		유승완	심승태	장철환	7	479(0)	9.5	2.1	망사눈, 승인재갈	037298	080417	070166	010644	0:14.7			0:32.1	0:50.9	0:38.7	0:13.3	1:23.2
20171224	3	5	9	닐의바다	한	수	4세	52		(-4)김효정	배대선	양길순	¾	509(-5)	18.6	3.0	망사	034322	080578	070091	010312	0:13.8			0:31.3	0:50.0	0:39.7	0:13.7	1:23.3
20171224	3	6	7	맞잡은손	한	암	2세	52.5		김용근	정지은	임흥호	목	455(-3)	18.6	2.6		037990	080405	070028	117016	0:14.2			0:31.9	0:50.6	0:39.0	0:13.5	1:23.4
20171224	3	7	1	케이원	한	수	2세	54		장추열	배대선	최홍일	1½	504(3)	7.5	2.0	망사눈	037037	080476	070091	110016	0:13.6			0:30.8	0:49.0	0:40.8	0:15.0	1:23.6
20171224	3	8	6	화이트펀치	한	거	3세	55		박현우	이신영	김순건	1½	453(5)	38.9	5.4	망사, 승인재갈+	035207	080499	070167	065045	0:13.7			0:30.9	0:50.1	0:40.3	0:13.9	1:23.9
20171224	3	9	4	파란바람	한	암	2세	52		김정준	최용구	청수	½	419(11)	218.7	34.1	망사+	037358	080473	070168	116053	0:14.0			0:31.2	0:50.0	0:40.5	0:13.9	1:23.9
20171224	3	10	11	미라클하트	한	수	4세	55		다비드	박윤규	김문화	2½	491(-2)	76.7	12.4	망사, 혀끈-	033630	080584	070117	105207	0:13.8			0:31.3	0:50.3	0:40.6	0:14.3	1:24.4
20171224	3	11	8	방글이	한	수	3세	53		(-2)이동하	홍대유	이재상	15	478(-18)	79.2	7.9		035717	080562	070145	109312	0:14.5			0:32.1	0:51.5	0:42.2	0:15.2	1:27.0
20171224	3	12	2	헤드테이블	한	거	3세	55		이강서	하재흥	김영구	2½	570(-3)	149.2	21.2		035335	080475	070034	110003	0:13.6			0:30.7	0:49.7	0:44.2	0:16.4	1:27.4
20171224	4	1	11	브랜던	한	수	3세	53	27	신지	심승태	♠요시다 가츠미		493(-3)	21.5	4.2	망사눈	034940	080573	070166	214126	0:14.0			0:30.9	0:48.9	0:37.4	0:12.7	1:20.1
20171224	4	2	3	금순유	한	수	2세	54	31	임기원	박병일	배태곤	½	467(1)	2.8	1.5	망사눈	037006	080487	070163	105231	0:13.5			0:30.4	0:48.6	0:37.8	0:13.0	1:20.2
20171224	4	3	6	스트롱맨	한	수	2세	53.5	30	문정균	김대근	신상섭	3	508(-4)	13.4	3.1		037705	080337	070050	065147	0:13.7			0:30.4	0:48.6	0:38.3	0:13.2	1:20.7
20171224	4	4	2	골드레그	한	거	3세	51.5	32	(-4)김효정	배대선	이수홍	목	465(-8)	5.5	2.0	망사눈	035073	080578	070091	020005	0:13.4			0:30.2	0:48.3	0:38.6	0:13.5	1:20.8
20171224	4	5	9	맘껏달려	한	거	3세	51	25	(-1)이철경	서인석	이일구	7	500(10)	28.6	6.4	망사눈, 승인재갈	035884	080563	070165	010447	0:13.7			0:30.7	0:49.2	0:39.0	0:13.6	1:21.9
20171224	4	6	10	스피드청룡	한	수	2세	53.5	30	문세영	김점오	과천시청	코	509(-8)	4.0	1.6	망사	037269	080366	070058	109034	0:13.8			0:30.9	0:49.2	0:39.0	0:13.5	1:21.9
20171224	4	7	12	승리시대	한	거	3세	55	31	페로비치	김순근	김재성b	1	490(9)	8.6	2.5	망사눈	035984	080542	070105	105168	0:13.9			0:31.2	0:49.6	0:38.8	0:13.4	1:22.1
20171224	4	8	8	마이티와	한	수	3세	55.5	32	정정희	서홍수	♠조병태	1	461(-7)	12.3	2.4	망사눈, 승인재갈	034962	080530	070160	113005	0:13.8			0:30.6	0:48.9	0:39.6	0:14.0	1:22.3
20171224	4	9	5	퍼펙트삭스	한	암	3세	53	32	(-1)하정훈	이관호	♠김창식	목	500(1)	13.5	3.8	망사눈	035519	080552	070181	010352	0:13.4			0:30.3	0:48.3	0:40.1	0:14.7	1:22.3
20171224	4	10	4	스타신비	한	수	3세	53.5	28	장추열	김순근	김재성b	5	483(7)	28.0	7.0	망사눈	035317	080476	070105	105168	0:14.7			0:31.8	0:50.2	0:39.1	0:13.6	1:23.1
20171224	4		1	참빛	한	수	3세	56.5	34	윤태혁	홍대유	김재덕	출전취소	0(0)	----	----	망사눈	035838	080350	070145	114009								
20171224	4		7	환해장성	한	수	3세	55.5	32	유승완	손영표	김채형	출전취소	0(0)	----	----	망사눈	035435	080417	070150	065048								
20171224	5	1	12	탭패션드	미	수	2세	54.5	47	장추열	배대선	♠김진영a		448(2)	7.7	2.7	망사	040012	080476	070091	900082	0:13.5			0:29.6	0:47.5	0:38.2	0:13.8	1:19.7
20171224	5	2	2	해피보이	미	수	2세	52	42	신지	정호익	권경자	½	462(-8)	95.9	23.3	망사눈, 혀끈	039843	080573	070148	105222	0:13.7			0:30.2	0:48.7	0:37.4	0:12.6	1:19.8
20171224	5	3	1	위즈레이나	미	암	2세	*52	43	페로비치	송문길	최몽주	¾	458(-6)	8.4	2.6		039964	080542	070179	111028	0:13.3			0:30.0	0:48.3	0:37.8	0:13.0	1:19.9
20171224	5	4	8	토스코노바캣	미	수	2세	54	46	김용근	최봉주	♠표종순	½	504(10)	4.9	1.7	망사, 승인편자, 승인재갈	039996	080405	070152	113134	0:13.7			0:30.2	0:48.4	0:37.7	0:13.1	1:20.0
20171224	5	5	3	라온포티어스	미	수	2세	56	50	이혁	박종곤	♠라온산업개발(주)	½	511(-19)	5.7	2.1	망사눈	038305	080486	070095	116052	0:13.2			0:29.3	0:47.3	0:38.9	0:14.0	1:20.1
20171224	5	6	4	메갈리오스	미	수	2세	53	44	문세영	이관호	이재원	¾	480(-2)	2.9	1.4	망사, 혀끈	039975	080366	070181	104015	0:14.0			0:30.6	0:49.0	0:37.5	0:12.8	1:20.2
20171224	5	7	6	판타스틱콤비	미	거	2세	52	42	유승완	신삼영	한영석	5	456(3)	14.9	3.0	망사+	039889	080417	070161	105234	0:14.1			0:30.7	0:49.1	0:38.3	0:13.1	1:21.1
20171224	5	8	10	롱히터	미	수	2세	52	42	신형철	김순근	김철	1½	483(-7)	24.4	5.3	망사	039794	080122	070105	105204	0:13.7			0:30.4	0:48.9	0:38.8	0:13.8	1:21.4
20171224	5	9	5	금아클리프	호	수	3세	51	41	(-4)김효정	배대선	♠금아산업(주)	1¼	436(13)	49.7	9.1	망사	039827	080578	070091	117038	0:13.6			0:30.2	0:48.5	0:39.3	0:14.0	1:21.6
20171224	5	10	7	지상명령	미	수	2세	55	48	최범현	최용구	권태석	목	495(13)	11.6	3.2	망사눈	039913	080361	070168	114007	0:14.1			0:30.8	0:49.1	0:38.8	0:13.4	1:21.6
20171224	5	11	9	에코골드	미	수	2세	51	42	(-2)이동하	홍대유	최동근	1	499(-11)	92.8	23.5		040063	080562	070145	116045	0:14.6			0:31.6	0:49.4	0:38.6	0:13.6	1:21.8
20171224	5	12	11	금아어누이티	미	거	2세	52	42	임기원	박천서	♠금아산업(주)	19	459(-19)	21.3	5.2	망사눈	039814	080487	070115	117038	0:13.6			0:30.6	0:49.6	0:41.8	0:14.8	1:25.0
20171224	6	1	7	피닉스하트	한	수	2세	54	29	임기원	이신영	일진코스메틱		495(15)	10.2	3.2	눈가면+	037121	080487	070167	030028	0:14.5	0:14.5	0:27.2	1:04.2	1:19.6	0:38.6	0:12.7	1:50.8
20171224	6	2	8	세렌체	한	수	3세	55	29	이강서	김동철	♠요시다 가츠미	머리	511(-11)	27.9	4.8	눈가면	034951	080475	070177	214126	0:14.7	0:14.7	0:27.2	1:04.2	1:19.6	0:38.6	0:12.6	1:50.8
20171224	6	3	4	골드삭스	미	거	4세	55	31	안토니오	강환민	♠김창식	1¾	523(8)	25.9	5.8		034858	080576	070175	010352	0:14.1	0:14.1	0:26.4	1:03.4	1:18.7	0:39.9	0:13.3	1:51.1
20171224	6	4	9	다이스킹	한	거	3세	53	26	(-1)이철경	구자흥	♠코리아호스랜드	3	467(6)	31.8	4.5	망사눈	036196	080563	070157	065134	0:15.0	0:15.0	0:27.5	1:04.6	1:20.1	0:39.3	0:12.8	1:51.7
20171224	6	5	3	불후의명곡	한	거	3세	54	34	(-2)이동하	하재흥	김경민	½	480(3)	3.7	1.5	승인재갈	035213	080562	070034	010542	0:14.3	0:14.3	0:26.5	1:03.6	1:19.0	0:40.2	0:13.6	1:51.8
20171224	6	6	11	어린왕자	한	수	3세	56	33	장추열	심승태	정기환	3	487(-5)	4.0	1.8	망사눈	035203	080476	070166	113110	0:14.4	0:14.4	0:27.0	1:04.0	1:19.3	0:40.5	0:13.9	1:52.4
20171224	6	7	6	일렉트릭크롬	한	거	5세	56	35	정정희	서정하	이석웅	½	467(-2)	22.3	5.7	망사	031849	080530	070113	113023	0:14.4	0:14.4	0:26.8	1:03.8	1:19.1	0:40.8	0:13.9	1:52.5
20171224	6	8	1	스마트캠프	한	거	3세	54	29	(-1)하정훈	김순근	최장석	2½	484(-4)	16.3	5.3	망사눈, 승인재갈	035659	080552	070105	104060	0:14.0	0:14.0	0:26.3	1:03.3	1:18.7	0:41.7	0:14.4	1:52.9
20171224	6	9	2	장산제국	한	수	2세	54	30	문세영	박대흥	♠김병진	3	509(9)	3.2	1.6	망사, 승인재갈	036748	080366	070092	111044	0:14.5	0:14.5	0:26.8	1:04.0	1:19.3	0:41.5	0:14.3	1:53.4
20171224	6	10	10	머루랑	한	암	3세	53	29	지하주	김윤섭	차득환	2	493(6)	28.4	4.7		034935	080301	070103	109354	0:15.5	0:15.5	0:28.0	1:05.1	1:20.5	0:40.9	0:14.0	1:53.8
20171224	6	11	12	사커글로리	한	암	3세	54	35	빅투아르	이관호	황은호	4	444(0)	17.9	4.0	망사눈, 승인재갈	035342	080582	070181	111007	0:15.1	0:15.1	0:28.0	1:05.0	1:21.0	0:41.3	0:13.8	1:54.5
20171224	6	12	5	루나챔프	한	거	5세	54	25	이아나	정지은	권광세	3	475(14)	60.7	8.4		031564	080485	070028	010441	0:14.2	0:14.2	0:26.8	1:03.8	1:19.8	0:43.1	0:14.8	1:55.0
20171224	7	1	2	히비키	한	거	3세	55	44	페로비치	신삼영	♠요시다 테루야		492(4)	3.6	1.5	망사	035398	080542	070161	214560	0:13.9	0:13.9	0:26.1	1:01.7	1:16.4	0:39.6	0:13.7	1:48.8
20171224	7	2	7	탐라킹	한	거	3세	54	40	임기원	박재우	김경태	4	508(0)	6.2	2.3	망사눈	035232	080487	070164	900073	0:14.3	0:14.3	0:26.4	1:02.3	1:17.4	0:39.6	0:13.2	1:49.5
20171224	7	3	4	특별스타	한	암	3세	51	42	(-1)이철경	서인석	김재성b	1¼	458(4)	13.5	3.5	망사눈, 승인재갈	036113	080563	070165	105168	0:14.8	0:14.8	0:26.9	1:02.8	1:17.6	0:39.4	0:13.2	1:49.7
20171224	7	4	1	킹플러키	한	거	4세	56	49	김용근	배휴준	양현모	1	544(-3)	3.3	1.6	눈가면	033778	080405	070144	114021	0:13.9	0:13.9	0:25.7	1:01.6	1:16.4	0:40.8	0:14.6	1:49.9
20171224	7	5	6	소박한인생	한	수	5세	55	45	신형철	임봉춘	채승배	½	472(0)	10.1	2.7	망사눈	031370	080122	070111	113014	0:15.0	0:15.0	0:27.3	1:03.2	1:18.0	0:39.3	0:13.3	1:50.0
20171224	7	6	9	키마	한	수	5세	54	42	김철호	하재흥	♠강균호	6	482(-2)	33.4	5.7		031448	080434	070034	106030	0:14.6	0:14.6	0:26.9	1:02.9	1:18.1	0:40.4	0:13.6	1:51.0
20171224	7	7	5	강철시대	한	수	4세	56	48	이혁	유재길	허건호	½	469(5)	28.0	9.0		033474	080486	070110	010205	0:14.7	0:14.7	0:27.0	1:03.3	1:18.4	0:40.2	0:13.6	1:51.1
20171224	7	8	8	슈퍼브로드	한	거	5세	55	46	정정희	김점오	박수종	½	462(-9)	11.8	2.6	망사눈	032017	080530	070058	113026	0:15.1	0:15.1	0:28.1	1:03.6	1:18.5	0:39.9	0:13.7	1:51.2
20171224	7	9	3	이글삭스	한	암	4세	51	36	안효리	홍대유	♠김창식	½	471(-13)	97.5	17.4	승인재갈, 눈가면	033501	080500	070145	010352	0:14.0	0:14.0	0:26.3	1:02.5	1:17.6	0:41.0	0:14.2	1:51.3
20171224	7	10	10	지상거탑	한	수	5세	55	44	신지	지용철	정수남	1¾	495(-3)	59.8	11.1		032492	080573	070051	104028	0:15.0	0:15.0	0:27.5	1:03.6	1:18.6	0:40.3	0:14.0	1:51.6
20171224	7	11	12	★톡톡여장군	한	암	4세	54	49	박상우	박흥진	♠서순배	4	489(3)	36.0	8.3	망사눈	033241	080457	070037	104038	0:15.0	0:15.0	0:27.5	1:03.4	1:18.7	0:41.1	0:14.0	1:52.3
20171224	7	12	11	인본챔프	한	암	4세	52	42	문세영	박대흥	♠(주)디알엠씨티	7	477(-1)	7.3	2.3	망사눈, 승인재갈	034297	080366	070092	114026	0:14.0	0:14.0	0:26.4	1:02.1	1:17.5	0:43.7	0:15.1	1:53.5
20171224	8	1	5	해가람	한	암	4세	*52	39	신지	박병일	정기찬		438(1)	21.9	4.0	망사, 승인재갈	034247	080573	070163	010182	0:14.1			0:25.1	0:42.7	0:36.5	0:12.6	1:13.3
20171224	8	2	12	세븐즈럭키	한	거	4세	*52	37	유승완	최영주	김근영	머리	451(5)	61.5	9.8	망사눈	033427	080417	070098	106272	0:13.7			0:24.8	0:42.2	0:37.1	0:13.1	1:13.4
20171224	8	3	9	천하제왕	한	수	3세	52.5	40	신형철	이희영	오왕근	머리	507(9)	10.9	2.3	망사눈	034966	080122	070053	105176	0:13.6			0:24.7	0:42.3	0:37.1	0:12.6	1:13.4
20171224	8	4	1	문아일킹	한	거	3세	52	41	(-1)하정훈	박천서	이창모	목	468(-5)	2.5	1.4	승인재갈, 눈가면	035315	080552	070115	116041	0:13.2			0:23.7	0:41.3	0:38.2	0:13.5	1:13.4
20171224	8	5	2	강대강	한	거	4세	55	45	페로비치	박윤규	권인택	3	501(-3)	4.0	1.6	망사, 승인재갈, 혀끈	034207	080542	070117	065011	0:14.2			0:25.3	0:42.7	0:37.0	0:13.1	1:13.9
20171224	8	6	11	남촌의퀸	한	암	3세	51	38	김용근	박대흥	남승현	¾	493(-17)	5.2	2.0	망사눈	035509	080405	070092	010252	0:13.2			0:23.8	0:41.3	0:38.7	0:13.7	1:14.0
20171224	8	7	10	아워캣	한	거	5세	55	45	조재로	김동철	고제광	2	442(5)	50.4	7.0	망사, 승인재갈	032560	080550	070177	110012	0:13.3			0:24.1	0:41.8	0:38.7	0:13.8	1:14.4
20171224	8	8	6	미수재	한	암	4세	*52	38	빅투아르	김순근	안태건	1	473(-7)	24.7	4.9	승인재갈, 눈가면	033517	080582	070105	105257	0:13.4			0:24.2	0:41.7	0:38.9	0:13.8	1:14.6
20171224	8	9	7	새벽불꽃	한	거	4세	56	47	다비드	지용철	김종식	½	482(2)	12.3	2.9	망사, 승인재갈	033582	080584	070051	065067	0:13.6			0:24.5	0:42.0	0:38.7	0:13.9	1:14.7
20171224	8	10	8	월드마크	한	암	4세	*52	36	최원준	최영주	박준배	1	440(-7)	83.4	13.6	망사눈	033753	080419	070098	106148	0:14.3			0:25.7	0:43.5	0:37.3	0:13.3	1:14.8
20171224	8	11	3	스마트드림	한	암	3세	56	50	안토니오	정호익	♠김태성	8	494(3)	9.6	3.0	승인재갈, 눈가면	035267	080576	070148	113008	0:13.3			0:23.9	0:41.7	0:40.6	0:14.8	1:16.2
