날짜	경기번호	순위	마번	마명	산지	성별	연령	중량	레이팅	기수명	조교사명	마주명	도착차	마체중	단승	연승	장구현황	말id	기수id	조교사id	마주id	S-1F	1코너	2코너	3코너	4코너	G-3F	G-1F	경주기록
20041226	1	1	1	청기	한	수	2세	53		김동균	정지은	청호컴넷(주)		479(3)	2.5	1.2		014400	080336	070028	030036	0:13.9	0:00.0	0:00.0	0:13.9	0:31.1	0:37.9	0:13.6	1:02.7
20041226	1	2	4	릴트캣	한	수	2세	53		안병기	신우철	안영환	7	453(2)	1.9	1.1		014702	080053	070033	010561	0:14.1	0:00.0	0:00.0	0:14.1	0:31.3	0:39.1	0:14.2	1:04.0
20041226	1	3	2	승리용사	한	암	2세	53		정평수	김대근	노병석	½	445(4)	6.1	1.9		014555	080106	070050	010125	0:14.1	0:00.0	0:00.0	0:14.1	0:31.3	0:39.2	0:14.2	1:04.1
20041226	1	4	12	처음처럼	한	수	2세	53		이동국	지용철	강성보	6	511(-3)	23.1	3.2		014465	080363	070051	010151	0:15.0	0:00.0	0:00.0	0:15.0	0:33.3	0:38.5	0:13.0	1:05.1
20041226	1	5	3	전원우승	한	암	2세	53		김효섭	이인호	이영욱	목	462(4)	78.7	10.8		014284	080097	070082	010511	0:14.4	0:00.0	0:00.0	0:14.4	0:32.3	0:39.6	0:13.9	1:05.2
20041226	1	6	10	벨레로폰	한	암	2세	53		최봉주	최상식	임우근	½	417(9)	22.6	3.0		014332	080080	070085	010083	0:15.1	0:00.0	0:00.0	0:15.1	0:33.4	0:38.4	0:13.1	1:05.2
20041226	1	7	9	별빛나	한	암	2세	53		최범현	김양선	서운석	1¼	457(3)	90.5	8.9		014196	080361	070035	104045	0:14.4	0:00.0	0:00.0	0:14.4	0:32.4	0:39.7	0:13.7	1:05.4
20041226	1	8	6	푸른성운	한	수	2세	50		유재필	김춘근	이연택	4	477(-3)	63.3	7.3		014156	080368	070018	010577	0:15.4	0:00.0	0:00.0	0:15.4	0:34.7	0:38.4	0:12.8	1:06.1
20041226	1	9	5	우먼스톰	한	암	2세	53		신형철	김점오	박환창	1¼	507(-4)	32.6	3.3		014606	080122	070058	010592	0:14.8	0:00.0	0:00.0	0:14.8	0:33.0	0:39.9	0:14.1	1:06.3
20041226	1	10	7	청룡비웅	한	암	2세	53		우창구	박덕준	나정웅	1¾	414(5)	644.7	54.8		014764	080046	070013	010510	0:15.3	0:00.0	0:00.0	0:15.3	0:34.0	0:39.4	0:13.9	1:06.6
