날짜	경기번호	순위	마번	마명	산지	성별	연령	중량	레이팅	기수명	조교사명	마주명	도착차	마체중	단승	연승	장구현황	말id	기수id	조교사id	마주id	S-1F	1코너	2코너	3코너	4코너	G-3F	G-1F	경주기록
19960331	7	10	03	홍천홍	뉴	거	4세	56		박태종	신우철	박치문	5	429(-4)	3.7	1.4		007058	080103	070033	020013		0:20.6	0:37.0	1:15.9	1:31.6	0:42.0		2:05.8
19960331	7		04	콤비파워	호	수	4세	56		임대규	김일성	강태은	출전취소	888(397)				006917	080093	070020	010348								0:00.0
19960331	8	1	14	리미트	아일	거	5세	57		신형철	김문갑	안승찬		472(-8)	26.3	6.2		006699	080122	070087	010253		0:18.0	0:32.6	1:11.0	1:26.7	0:40.6		1:59.3
19960331	8	2	05	백봉산	뉴	거	4세	56		김윤섭	지용훈	이문철	목	438(-7)	4.8	1.8		007020	080116	070057	010187		0:18.5	0:33.2	1:12.0	1:27.5	0:39.7		1:59.4
19960331	8	3	09	강견	뉴	거	4세	56		정평수	지용훈	김연호	1	410(-14)	49.6	10.6		007191	080106	070057	010344		0:18.5	0:33.3	1:11.3	1:26.9	0:40.5		1:59.6
19960331	8	4	04	복사골	호	암	3세	54		송석헌	홍순철	노병석	1¼	475(-7)	5.2	2.8		007296	080048	070014	010125		0:17.9	0:32.3	1:10.7	1:26.2	0:41.5		1:59.9
19960331	8	5	10	대마력	호	거	4세	56		임대규	김충근	박영욱	코	445(-7)	19.9	4.1		006942	080093	070029	010161		0:18.9	0:33.7	1:12.1	1:27.9	0:40.0		1:59.9
19960331	8	6	01	중문산	뉴	거	5세	57		천창기	김서환	이동호	1½	430(1)	16.7	3.5		006441	080092	070008	010386		0:18.7	0:33.4	1:12.4	1:28.3	0:40.1		2:00.2
19960331	8	7	06	나이아나	뉴	거	4세	56		김혜성	하재흥	이중연	머리	458(-3)	58.0	14.0		006658	080109	070034	010067		0:18.9	0:33.8	1:12.2	1:28.0	0:40.4		2:00.2
19960331	8	8	07	푸른꿈	뉴	암	5세	56		장세한	박진호	김명종	목	433(2)	45.2	8.4		006433	080113	070017	010261		0:20.0	0:34.5	1:12.9	1:29.0	0:39.6		2:00.3
19960331	8	9	11	장도리	뉴	거	5세	57		배휴준	홍성범	최원곤	1½	472(-5)	2.8	1.2		006641	080022	070026	010199		0:19.4	0:33.8	1:12.6	1:28.6	0:40.1		2:00.6
19960331	8	10	02	도도	뉴	암	4세	55		김옥성	박원덕	송석환	7	447(1)	32.3	6.2		006978	080100	070056	010356		0:18.1	0:32.9	1:11.4	1:26.9	0:43.0		2:02.0
19960331	8	11	08	용곡	호	암	4세	55		홍대유	박원선	양재열	목	458(-4)	12.2	3.4		007107	080074	070007	010308		0:18.3	0:33.1	1:11.1	1:27.1	0:43.2		2:02.1
19960331	8	12	12	재규어	호	수	5세	57		최봉주	박덕준	정주호	9	445(2)	45.5	10.3		005850	080080	070013	010196		0:19.0	0:34.0	1:11.7	1:27.8	0:44.3		2:03.9
19960331	8	13	03	금모아	호	암	4세	55		홍성호	김병용	김복태	11	456(-6)	8.9	2.9		007164	080083	070049	010085		0:19.1	0:33.9	1:11.5	1:28.5	0:46.4		2:06.1
19960331	8	14	13	두배로	뉴	거	4세	56		박태종	장두천	천병득	코	455(-3)	23.4	7.1		007073	080103	070045	010190		0:18.6	0:33.5	1:12.3	1:29.2	0:45.5		2:06.1
19960331	9	1	14	동해	뉴	암	7세	56		박태종	강석철	오일랑		474(0)	2.0	1.5		005054	080103	070046	010195		0:24.6	0:39.5	1:19.2	1:39.4	0:40.4		2:12.8
19960331	9	2	07	천우	뉴	거	5세	58		강병은	강승영	권영원	목	475(-3)	7.4	1.7		006506	080050	070052	010144		0:25.5	0:40.6	1:20.0	1:39.9	0:39.9		2:12.9
19960331	9	3	08	쾌재	뉴	암	6세	55		김윤섭	지용철	강성보	2	475(-1)	49.1	13.2		005238	080116	070051	010151		0:25.0	0:40.1	1:20.2	1:39.9	0:40.0		2:13.3
19960331	9	4	11	뉴웨이브	호	거	5세	58		이광복	최상식	한광세	½	424(-9)	17.6	4.0		006388	080066	070085	010245		0:24.2	0:39.1	1:18.9	1:39.1	0:41.3		2:13.4
19960331	9	5	02	탑월드	뉴	암	4세	56		신형철	최혜식	우두헌	½	418(-5)	7.3	2.1		006490	080122	070040	010296		0:25.4	0:40.9	1:20.8	1:40.5	0:39.7		2:13.5
19960331	9	6	10	대영웅	아일	거	4세	57		김옥성	김문갑	이근우	½	461(-13)	12.1	3.2		006768	080100	070087	010268		0:25.2	0:40.4	1:20.4	1:40.3	0:40.1		2:13.6
19960331	9	7	05	대기록	뉴	거	9세	57		홍성호	강승영	정기찬	1½	479(-2)	6.2	1.7		004349	080083	070052	010182		0:27.2	0:42.5	1:20.5	1:40.1	0:40.6		2:13.9
19960331	9	8	12	초능력	아일	거	5세	58		김태경	윤치운	류순곤	3	446(-6)	22.4	6.1		006712	080296	070084	010255		0:24.3	0:39.2	1:18.9	1:39.3	0:42.2		2:14.5
19960331	9	9	06	도시인	뉴	거	6세	56		김혜성	오경운	이영욱a	¾	459(-3)	33.3	3.8		005210	080109	070031	020003		0:26.8	0:42.0	1:20.9	1:40.5	0:40.9		2:14.6
19960331	9	10	01	직접회로	호	거	6세	56		정호익	김양선	방승부	5	443(-11)	84.8	22.0		005520	080112	070035	010262		0:27.2	0:42.4	1:21.4	1:41.2	0:41.1		2:15.6
19960331	9	11	04	명곡	뉴	암	7세	54		우창구	강종문	유순목	3	408(-3)	90.9	29.3		004593	080046	070032	010300		0:26.1	0:41.5	1:21.9	1:42.0	0:41.0		2:16.2
19960331	9	12	13	작은섬	뉴	암	6세	55		김형수	이희영	박정열	3	410(-11)	45.5	6.6		005001	080292	070053	010243		0:28.6	0:44.9	1:24.6	1:44.0	0:39.5		2:16.8
19960331	9	13	09	태백산	호	암	5세	56		김귀배	이왕언	박정열	2	457(4)	73.9	37.5		005280	080014	070059	010243		0:24.9	0:40.3	1:20.4	1:40.4	0:43.6		2:17.2
19960331	9	14	03	비진도	뉴	암	7세	54		김영룡	강석철	김범래	11	479(-7)	69.0	11.8		005442	080068	070046	010055		0:24.5	0:39.5	1:19.9	1:40.2	0:46.3		2:19.4
19960331	10	1	10	웅비용마	뉴	암	4세	54		박태종	강석철	김범래		452(-7)	14.0	2.8		006493	080103	070046	010055		0:25.1	0:40.3	1:18.7	1:33.8	0:39.9		2:06.1
19960331	10	2	05	갈무리	뉴	거	4세	55		김윤섭	지용철	구필모	목	481(-2)	29.2	4.3		006248	080116	070051	010174		0:25.4	0:40.5	1:18.6	1:33.8	0:40.0		2:06.2
19960331	10	3	12	필라델피아	호	거	3세	55		신형철	최혜식	김기현	머리	464(-8)	2.5	1.4		006953	080122	070040	010370		0:24.7	0:39.7	1:18.2	1:33.1	0:40.8		2:06.2
19960331	10	4	03	돌대산	뉴	거	6세	56		정평수	지용훈	김현주	¾	468(-1)	21.4	6.5		005774	080106	070057	010213		0:25.6	0:40.8	1:18.8	1:34.2	0:39.9		2:06.3
19960331	10	5	02	봉운사	뉴	거	5세	56		최봉주	박덕준	허헌회	1	444(-5)	3.7	1.7		006605	080080	070013	010172		0:26.2	0:41.5	1:18.3	1:33.5	0:40.9		2:06.5
19960331	10	6	07	비학	호	거	7세	56		한유영	김승길	제주축산개발	2½	466(1)	10.2	2.7		005262	080024	070006	030013		0:24.8	0:39.9	1:18.2	1:33.2	0:41.6		2:07.0
