날짜	경기번호	순위	마번	마명	산지	성별	연령	중량	레이팅	기수명	조교사명	마주명	도착차	마체중	단승	연승	장구현황	말id	기수id	조교사id	마주id	S-1F	1코너	2코너	3코너	4코너	G-3F	G-1F	경주기록
20001224	1	13	02	파바나	러	암	3세	54		전기혁	김문갑	박태원	4	423(6)	630.0	64.6		011089	080049	070087	010515				0:27.2	0:46.7	0:42.9		1:22.7
20001224	1		03	태사자	호	수	4세	57		지하주	배대선	김용상	출전취소	0(0)				011802	080301	070091	010596								0:00.0
20001224	2	1	09	핫라인	뉴	암	3세	54		장세한	이인호	오만준		447(0)	2.8	1.3		012615	080113	070082	010247				0:13.7	0:31.1	0:37.9		1:02.6
20001224	2	2	10	빅토리사인	뉴	거	3세	55		박윤규	곽영효	인치동	1¼	473(9)	3.4	1.4		012625	080119	070094	010242				0:13.8	0:31.2	0:38.0		1:02.9
20001224	2	3	06	미스맥컬럼	호	암	3세	54		강경식	신우철	박치문	4	438(12)	4.4	1.3		012581	080330	070033	020013				0:14.2	0:32.3	0:37.9		1:03.7
20001224	2	4	12	칼리지컬러즈	뉴	거	4세	57		김혜성	지용훈	조용학	2½	460(10)	4.5	1.6		012611	080109	070057	010362				0:13.9	0:32.0	0:38.8		1:04.2
20001224	2	5	03	졸리엣	호	암	4세	52		이주용	김양선	김종철	2	416(-3)	11.2	2.3		011818	080341	070035	010043				0:13.8	0:31.3	0:39.7		1:04.6
20001224	2	6	07	일세지웅	한	거	4세	55		김귀배	이왕언	진교원	5	459(1)	188.9	21.0		008558	080014	070059	010418				0:14.7	0:32.5	0:39.5		1:05.6
20001224	2	7	02	새천년강자	뉴	수	3세	55		천창기	곽영효	권영원	목	460(3)	90.2	16.9		011025	080092	070094	010144				0:14.5	0:32.6	0:39.7		1:05.7
20001224	2	8	11	천선대	뉴	암	4세	52		한창민	배대선	이광수a	¾	418(-2)	240.4	28.0		010638	080345	070091	010276				0:14.6	0:32.6	0:39.8		1:05.9
20001224	2	9	04	기류상승	뉴	암	5세	55		김형수	박대흥	조영훈	2½	408(5)	21.0	4.0		011017	080292	070092	010526				0:14.4	0:32.5	0:40.5		1:06.4
20001224	2	10	05	오늘의주인공	뉴	거	4세	56		이상두	윤치운	류순곤	목	457(3)	106.4	13.4		010643	080073	070084	010255				0:15.2	0:33.7	0:39.5		1:06.5
20001224	2		08	구룡	한	수	2세	51		김옥성	박원선	김창희	출전제외	453(3)				010481	080100	070007	010551								0:00.0
20001224	2		01	새강국	한	수	2세	51		박수홍	박원선	장석린외1인(신치구)	출전취소	0(0)				010221	080328	070007	020020								0:00.0
20001224	3	1	06	에스빠스	한	암	2세	53		김혜성	정지은	권광세		460(16)	1.1	1.0		010452	080109	070028	010441				0:13.7	0:31.1	0:38.1		1:02.9
20001224	3	2	09	무적질주	한	수	2세	53		김성현	김정진	정진섭	5	478(8)	15.9	1.9		010168	080015	070093	010042				0:13.8	0:31.3	0:39.0		1:03.9
20001224	3	3	03	당대강자	한	수	2세	53		임대규	김일성	조승민	1½	473(-7)	20.9	3.2		010287	080093	070020	010512				0:14.0	0:31.3	0:39.2		1:04.2
20001224	3	4	01	광개토시대	한	수	2세	53		장세한	박진호	함운일	1	460(0)	19.5	2.6		010188	080113	070017	010430				0:14.3	0:32.5	0:38.6		1:04.4
20001224	3	5	07	핵비행	한	암	2세	53		최봉주	김문갑	이종철	1½	385(0)	96.5	11.7		010592	080080	070087	010385				0:13.9	0:31.7	0:39.4		1:04.7
20001224	3	6	11	청금	한	암	2세	53		박을운	고옥봉	전좌식	¾	405(10)	27.9	3.9		010384	080339	070080	010134				0:14.9	0:33.6	0:37.9		1:04.9
20001224	3	7	04	일원산	한	수	2세	53		강명준	임형규	대일화학	2½	457(0)	22.3	2.7		010472	080123	070016	030026				0:14.4	0:32.8	0:39.3		1:05.4
20001224	3	8	02	랜드퀸	한	암	2세	53		오명섭	서범석	문금주	3	409(0)	187.5	29.3		010201	080332	070096	010283				0:15.0	0:33.2	0:39.4		1:06.0
20001224	3	9	08	송화	한	암	2세	53		이정표	최상식	♠장재형	10	407(0)	62.5	5.4		010594	080069	070085	010611				0:15.1	0:33.8	0:41.0		1:08.0
20001224	3	10	05	탐라여인	한	암	2세	51		박동랑	유재길	진교원	코	416(-24)	88.5	7.5		010402	080322	070110	010418				0:14.5	0:33.1	0:41.6		1:08.0
20001224	3	11	12	★선제동자	한	수	2세	53		박태종	안해양	김길중	3	443(-3)	13.5	2.4		010544	080103	070108	010486				0:13.7	0:31.5	0:43.6		1:08.6
20001224	3		10	럭키디프	한	암	2세	53		양희진	강종문	이필승	출전제외	433(0)				010123	080333	070032	010212								0:00.0
20001224	4	1	10	입신경지	한	수	3세	52		이주용	지용훈	이문철		443(3)	17.8	3.1		009670	080341	070057	010187				0:26.1	0:45.3	0:39.1		1:17.8
20001224	4	2	05	문수봉	한	암	3세	53		권진환	김춘근	김중환	1¾	447(-1)	3.5	1.4		009582	080318	070018	010068				0:26.4	0:45.7	0:39.2		1:18.2
20001224	4	3	07	골든보이	한	거	3세	55		김재섭	김명국	이필승	2	460(10)	4.5	1.9		009640	080096	070088	010212				0:26.0	0:45.2	0:40.1		1:18.6
20001224	4	4	02	올인원	한	암	3세	54		박복규	권세창	한일사료	1¾	434(-1)	2.9	1.3		009681	080304	070089	030034				0:26.2	0:45.5	0:40.2		1:19.0
20001224	4	5	08	활사위	한	암	3세	51		한창민	배대선	양길순	2	439(-3)	15.4	3.6		009600	080345	070091	010312				0:26.3	0:45.5	0:40.5		1:19.4
20001224	4	6	11	★풍경소리	한	거	3세	55		고홍석	김충근	정화섭	½	468(0)	81.0	15.0		009342	080115	070029	010232				0:26.4	0:45.8	0:40.3		1:19.5
20001224	4	7	01	조리봉	한	수	3세	52		오경환	박대흥	송재환	¾	427(0)	6.2	1.9		009666	080352	070092	010405				0:26.4	0:45.8	0:40.6		1:19.7
20001224	4	8	06	연속축포	한	암	3세	53		고성이	지용철	송석근	½	425(-9)	37.2	5.7		009700	080326	070051	010383				0:27.0	0:46.4	0:40.1		1:19.8
20001224	4	9	04	대부	한	수	3세	55		김창옥	하재흥	이상오	3	422(-4)	18.5	3.7		009484	080071	070034	010091				0:27.5	0:47.0	0:40.2		1:20.4
20001224	4	10	03	검은매력	한	암	3세	52		박동랑	유재길	김남호	4	412(-12)	107.5	20.2		009468	080322	070110	010114				0:27.4	0:46.8	0:41.2		1:21.2
20001224	4	11	09	불새영웅	한	암	3세	54		양희진	이종구	이영웅	29	431(16)	85.0	18.1		009522	080333	070055	010378				0:27.5	0:47.6	0:46.6		1:27.0
20001224	5	1	12	대표주자	한	수	3세	54		정호익	김양선	정세능		415(1)	35.3	5.8		009630	080112	070035	010058				0:38.3	0:57.3	0:39.8		1:30.4
20001224	5	2	08	덩치	한	암	3세	54		김혜성	강종문	권영술	목	439(1)	4.6	1.6		009645	080109	070032	010126				0:38.2	0:57.5	0:39.8		1:30.5
20001224	5	3	06	기쁜만남	한	수	3세	56		배휴준	박종곤	김진엽	1	459(-7)	1.9	1.3		009537	080022	070095	010207				0:37.7	0:57.1	0:40.3		1:30.7
20001224	5	4	03	호명산	한	거	4세	54		원정일	정찬근	원흥순	코	439(-2)	103.5	18.3		008386	080344	070044	010343				0:38.8	0:57.9	0:39.4		1:30.7
20001224	5	5	10	당케	한	수	3세	54		박태종	김점오	박종호	2½	447(4)	16.5	3.5		009351	080103	070058	010016				0:38.6	0:57.7	0:40.1		1:31.2
20001224	5	6	02	여인천하	한	암	3세	53		강경식	신우철	박용훈	1¼	450(2)	8.2	2.1		009479	080330	070033	010499				0:39.8	0:58.9	0:39.2		1:31.5
20001224	5	7	09	팡팡일주	한	수	3세	56		천창기	서범석	신준수	½	475(1)	11.5	2.5		009698	080092	070096	010035				0:39.0	0:58.2	0:39.9		1:31.6
20001224	5	8	04	수영	한	암	3세	55		문정균	박흥진	최관식	1¾	418(0)	9.6	2.4		009577	080337	070037	010488				0:39.5	0:58.6	0:40.0		1:32.0
20001224	5	9	14	★연천봉	한	거	3세	54		김재섭	김명국	이재효	4	441(16)	69.9	13.7		009347	080096	070088	010188				0:38.7	0:58.2	0:41.3		1:32.8
20001224	5	10	11	백두영봉	한	암	3세	54		김동철	지용철	양장운	¾	486(1)	63.4	11.2		009518	080303	070051	010228				0:39.3	0:58.6	0:41.0		1:33.0
20001224	5	11	13	썬더	한	수	3세	54		김창옥	하재흥	김영수	코	471(-5)	36.7	6.1		009371	080071	070034	010484				0:39.0	0:58.7	0:41.0		1:33.0
20001224	5	12	07	연수대기차	한	암	3세	50		이정선	이용준	신영식	1	436(3)	37.6	7.2		009550	080346	070100	010011				0:37.3	0:57.0	0:43.2		1:33.2
20001224	5	13	05	연평해전	한	암	3세	53		박윤규	곽영효	인치동	9	405(-8)	57.8	12.7		009340	080119	070094	010242				0:37.4	0:57.2	0:44.7		1:35.0
20001224	5		01	흑광	한	암	5세	50		이주용	윤종현	이동호	출전제외	0(0)				007507	080341	070099	010386								0:00.0
20001224	6	1	08	빅건	한	수	3세	54		원정일	김점오	조용오		519(-4)	16.0	4.2		009387	080344	070058	010015				0:37.4	0:56.4	0:39.3		1:29.1
20001224	6	2	11	집대성	한	수	3세	53		신대전	최혜식	박정열	4	500(6)	12.4	2.6		009709	080324	070040	010243				0:38.5	0:57.0	0:39.3		1:29.9
20001224	6	3	05	육대주	한	암	3세	55		방춘식	최혜식	백운창	1¼	463(4)	6.7	1.8		009664	080294	070040	010164				0:37.6	0:56.6	0:40.3		1:30.2
20001224	6	4	14	뛰어나라	한	수	3세	56		강태현	김정진	류중하	½	483(1)	39.7	6.4		009654	080335	070093	010014				0:38.4	0:57.5	0:39.5		1:30.3
20001224	6	5	07	은비령	한	암	3세	55		김혜성	지용훈	조용학	머리	454(10)	1.9	1.2		009409	080109	070057	010362				0:38.1	0:57.3	0:39.6		1:30.3
20001224	6	6	13	마천제	한	수	3세	56		정평수	김대근	이위지	1½	427(-7)	11.1	3.4		009490	080106	070050	010360				0:37.8	0:57.1	0:40.1		1:30.6
20001224	6	7	03	수리치	한	거	4세	57		강경식	강석철	윤문수	3	449(-3)	87.7	10.5		008392	080330	070046	010524				0:39.5	0:58.8	0:39.1		1:31.2
20001224	6	8	09	빠르네	한	수	3세	57		박태종	박흥진	신항식	½	427(2)	11.9	3.1		009437	080103	070037	010451				0:38.1	0:57.2	0:40.7		1:31.3
20001224	6	9	02	황금봉	한	수	3세	55		문정균	박흥진	장경환	4	455(7)	86.0	16.2		009496	080337	070037	010104				0:38.5	0:58.4	0:40.5		1:32.1
20001224	6	10	01	선봉대감	한	암	3세	55		신형철	김양선	노승구	¾	464(-1)	16.1	4.3		009519	080122	070035	010259				0:37.6	0:56.9	0:42.0		1:32.3
20001224	6	11	04	특상	한	수	5세	57		양희진	정지은	♠지대섭	1	479(2)	82.1	17.5		007534	080333	070028	010498				0:38.8	0:58.7	0:40.6		1:32.5
20001224	6	12	12	기쁨마음	한	수	3세	55		임대규	김일성	강태은	머리	504(4)	84.3	18.2		009708	080093	070020	010348				0:38.6	0:57.9	0:41.3		1:32.5
20001224	6	13	06	진광풍	한	암	3세	56		김옥성	김춘근	이윤화	¾	430(2)	8.5	2.3		009627	080100	070018	010206				0:38.3	0:57.6	0:41.8		1:32.7
20001224	6	14	10	훈장	한	수	3세	55		송석헌	강석철	송숙자	11	439(1)	137.0	38.1		009609	080048	070046	010012				0:38.9	0:58.7	0:43.1		1:34.9
20001224	7	1	04	인디언핑크	뉴	암	5세	51		이주용	지용훈	남기태		454(-6)	27.0	4.0		009901	080341	070057	010503		0:19.8	0:34.8	1:14.6	1:30.9	0:39.2		2:02.2
20001224	7	2	08	큰은혜	한	암	3세	51		강태현	장두천	고영자	3	453(-2)	36.2	6.0		009650	080335	070045	010220		0:19.4	0:34.4	1:14.4	1:30.9	0:40.0		2:02.8
20001224	7	3	09	은유정상	뉴	거	4세	57		강병은	강승영	이강수	코	438(-1)	1.7	1.3		011866	080050	070052	010555		0:19.1	0:34.6	1:14.9	1:31.4	0:39.3		2:02.8
20001224	7	4	01	은빛한라봉	한	수	3세	51		오명섭	이희영	곽영필	1½	446(1)	12.8	2.4		009439	080332	070053	010052		0:18.9	0:34.2	1:14.3	1:30.5	0:40.3		2:03.1
20001224	7	5	13	★핸섬다이아몬드	미	수	6세	54		권진환	김춘근	서준모	2½	437(6)	79.9	15.0		009161	080318	070018	010099		0:21.2	0:37.4	1:15.8	1:31.8	0:39.7		2:03.6
20001224	7	6	10	아름	뉴	거	6세	54		고홍석	김충근	정이순	¾	474(4)	14.5	2.9		009943	080115	070029	010128		0:20.0	0:35.5	1:15.5	1:31.8	0:39.9		2:03.8
20001224	7	7	07	히든카드	뉴	암	5세	56		김경진	박종곤	김진엽	머리	409(2)	6.6	1.9		010985	080319	070095	010207		0:20.2	0:35.7	1:15.4	1:31.5	0:40.1		2:03.8
20001224	7	8	11	효도	호	암	8세	50		원정일	양재철	이석태	10	428(-3)	87.9	13.7		007915	080344	070048	010281		0:19.8	0:35.0	1:15.2	1:31.9	0:41.9		2:05.8
20001224	7	9	05	대쉬포러브	뉴	암	5세	52		박을운	고옥봉	전좌식	½	447(-7)	16.6	4.5		010673	080339	070080	010134		0:18.6	0:33.6	1:13.0	1:29.2	0:44.7		2:05.9
20001224	7	10	06	적광토	호	암	7세	52		양희진	안해양	이상홍	목	498(-4)	89.0	16.9		008672	080333	070108	010034		0:20.0	0:35.9	1:15.4	1:32.3	0:41.8		2:06.0
20001224	7	11	12	★케리쇼어	뉴	암	5세	50		오경환	윤종현	정진태	2	435(-4)	58.5	9.6		010888	080352	070099	010381		0:18.7	0:34.0	1:14.1	1:30.6	0:43.8		2:06.4
20001224	7	12	14	★질주	호	거	7세	55		박윤규	곽영효	송창영	1	457(2)	24.2	5.5		009287	080119	070094	010325		0:19.2	0:34.9	1:15.0	1:32.0	0:42.8		2:06.6
20001224	7	13	03	운수좋은날	뉴	거	5세	54		김성현	김정진	조규학	2	432(3)	106.7	45.6		009905	080015	070093	010493		0:19.1	0:34.2	1:14.7	1:31.8	0:43.5		2:07.0
20001224	7		02	현수네	뉴	수	5세	55		박태종	강석철	윤문수	주행중지	449(5)	8.1	1.8		009958	080103	070046	010524		0:00.0	0:00.0	0:00.0	0:00.0			0:00.0
20001224	8	1	05	토탈	뉴	암	4세	56.5		임대규	강종문	문신규		430(0)	2.8	1.4		010794	080093	070032	010415		0:24.2	0:39.2	1:20.8	1:41.2	0:39.0		2:13.3
20001224	8	2	07	저스트쵸이스	뉴	암	5세	55.5		김혜성	정지은	♠지대섭	3	410(-9)	26.1	5.5		010649	080109	070028	010498		0:25.8	0:41.3	1:23.0	1:42.8	0:37.7		2:13.9
20001224	8	3	01	울프사일런서	미	수	5세	58		송석헌	이종구	이영웅	¾	465(-1)	4.4	1.8		009775	080048	070055	010378		0:26.7	0:42.7	1:23.5	1:43.2	0:37.5		2:14.1
20001224	8	4	08	우솔	뉴	거	7세	51		고성이	지용철	이근우	목	442(-4)	60.6	10.1		008633	080326	070051	010268		0:25.2	0:40.3	1:22.2	1:42.4	0:38.8		2:14.2
20001224	8	5	06	그랜드슬래머	뉴	거	5세	57		방춘식	홍순철	선재훈	2½	475(1)	5.3	1.6		009915	080294	070014	010455		0:26.3	0:42.1	1:23.2	1:42.9	0:38.4		2:14.7
20001224	8	6	03	노셋	미	거	6세	57		문제복	장두천	고영자	5	464(11)	20.4	5.9		009039	080107	070045	010220		0:26.0	0:41.8	1:22.8	1:42.8	0:39.8		2:15.7
20001224	8	7	11	철마산	뉴	거	9세	50		김동철	이용준	신영식	1¾	428(4)	87.5	17.9		006640	080303	070100	010011		0:26.7	0:42.4	1:23.0	1:42.9	0:40.0		2:16.1
20001224	8	8	04	지킴이	뉴	거	5세	55.5		문정균	박흥진	최관식	¾	402(-3)	28.5	6.2		010670	080337	070037	010488		0:27.9	0:43.4	1:24.6	1:43.6	0:39.2		2:16.3
20001224	8	9	02	마리오네	호	거	5세	56.5		김창옥	하재흥	김웅세	1	448(-7)	19.0	5.4		010876	080071	070034	010401		0:27.3	0:43.2	1:23.9	1:43.3	0:40.0		2:16.5
20001224	8	10	10	그로브레이디	호	암	5세	57		오명섭	이희영	김진태	¾	454(5)	4.9	2.1		010937	080332	070053	010433		0:24.4	0:39.6	1:21.3	1:41.8	0:42.0		2:16.7
20001224	8	11	14	★명예	뉴	거	7세	52.5		이종섭	신우철	이영숙	코	466(1)	50.3	7.7		008611	080340	070033	010087		0:27.9	0:43.3	1:23.4	1:43.2	0:40.1		2:16.7
20001224	8	12	09	뉴포드	뉴	암	7세	51		박동랑	유재길	진교원	3	456(5)	80.1	14.3		008634	080322	070110	010418		0:26.4	0:42.4	1:23.3	1:43.2	0:40.8		2:17.3
20001224	8	13	13	승문교	뉴	거	8세	52		김옥성	김양선	송근철	목	497(3)	74.7	7.8		008619	080100	070035	010197		0:24.6	0:39.9	1:21.8	1:42.1	0:42.3		2:17.4
20001224	8	14	12	라우디프라스펙트	미	거	7세	55		배휴준	윤치운	류순곤	3	454(8)	32.9	4.4		009186	080022	070084	010255		0:25.0	0:40.1	1:21.2	1:42.1	0:43.2		2:18.0
20001224	9	1	02	뜰동이	뉴	거	5세	57		김혜성	강종문	임영일		444(-4)	2.4	1.3		010640	080109	070032	010217		0:25.1	0:40.3	1:20.2	1:35.7	0:39.1		2:07.4
20001224	9	2	12	태일성	뉴	수	5세	57		김경진	강승영	조진환	6	425(1)	8.7	2.5		010079	080319	070052	010346		0:25.4	0:40.9	1:20.1	1:36.2	0:40.1		2:08.6
20001224	9	3	01	기린봉	뉴	암	6세	53.5		김옥성	박원덕	박흥길	1¼	459(4)	23.6	5.8		009142	080100	070056	020022		0:25.4	0:40.6	1:20.5	1:36.2	0:40.3		2:08.9
20001224	9	4	07	아워리젠시	호	거	5세	57		전기혁	김문갑	이근우	목	437(4)	9.2	2.5		010694	080049	070087	010268		0:25.7	0:41.1	1:21.2	1:36.9	0:39.7		2:09.0
20001224	9	5	05	동화구림	뉴	거	4세	57		김명근	정지은	홍범기	½	393(-6)	59.2	11.7		010811	080351	070028	010456		0:25.3	0:40.8	1:20.8	1:36.8	0:39.9		2:09.1
20001224	9	6	04	정신력	뉴	거	4세	57		임대규	김일성	안동현	½	458(-4)	16.3	4.3		010014	080093	070020	010041		0:25.9	0:41.0	1:20.7	1:36.5	0:40.3		2:09.2
20001224	9	7	11	굿바이브레이션즈	뉴	거	5세	57		박윤규	곽영효	인치동	2	432(1)	18.2	5.0		011023	080119	070094	010242		0:24.8	0:39.9	1:19.9	1:35.9	0:41.4		2:09.6
20001224	9	8	13	파피얀더	호	거	5세	57		장세한	이종구	김기영	1	490(3)	7.3	2.7		010968	080113	070055	010303		0:24.6	0:39.4	1:19.4	1:35.6	0:42.0		2:09.8
20001224	9	9	09	히즈어스카이트	뉴	거	5세	55		문정균	박흥진	최관식	½	497(-10)	23.7	5.6		010880	080337	070037	010488		0:25.1	0:40.4	1:20.6	1:36.6	0:41.0		2:09.9
20001224	9	10	03	오르페우스	호	암	7세	54		양희진	한일영	방영섭	1	460(-1)	26.8	5.1		008260	080333	070030	010409		0:25.0	0:40.2	1:20.2	1:36.5	0:41.5		2:10.1
20001224	9	11	08	모빌브래쉬	호	거	4세	55		오명섭	이희영	이성림	½	446(-3)	46.5	10.6		010722	080332	070053	010449		0:25.7	0:41.1	1:20.4	1:36.5	0:41.5		2:10.2
20001224	9	12	06	고섀토우	호	거	5세	55.5		신대전	최혜식	박정열	¾	480(-8)	11.5	3.3		010882	080324	070040	010243		0:26.2	0:41.5	1:20.0	1:36.3	0:42.0		2:10.4
20001224	9	13	14	영산	호	암	3세	54		강태현	장두천	최상섭	1	449(4)	12.1	3.6		010974	080335	070045	010417		0:24.7	0:40.0	1:19.9	1:36.1	0:42.3		2:10.6
20001224	9	14	10	멋진솜씨	호	암	4세	53		민용기	김점오	조용오	5	429(-11)	42.6	12.5		010726	080298	070058	010015		0:24.5	0:39.1	1:19.1	1:35.5	0:44.1		2:11.6
20001224	10	1	05	합천	한	수	3세	58.5		김옥성	박원선	♠장석영		468(7)	1.6	1.1		009453	080100	070007	010355		0:19.8	0:34.5	1:10.3	1:25.7	0:41.1		1:59.0
20001224	10	2	03	보람이	한	거	4세	56		방춘식	홍순철	선재훈	7	432(-11)	6.7	1.8		008327	080294	070014	010455		0:18.5	0:32.6	1:11.2	1:26.9	0:41.4		2:00.4
20001224	10	3	08	핵돌풍	한	수	3세	58		전기혁	김문갑	이종철	2	453(3)	3.4	1.3		009504	080049	070087	010385		0:19.4	0:34.2	1:13.0	1:28.5	0:40.0		2:00.8
20001224	10	4	01	축령산	한	수	7세	49		이주용	지용훈	이문철	½	495(-2)	34.7	3.9		006011	080341	070057	010187		0:20.4	0:35.7	1:13.3	1:28.7	0:39.8		2:00.9
20001224	10	5	10	★청춘	한	거	6세	52.5		김동철	강윤식	지성한	1¾	466(-10)	48.8	4.6		006861	080303	070022	010110		0:19.0	0:33.8	1:12.0	1:27.6	0:41.6		2:01.3
20001224	10	6	06	운수대통	한	암	4세	55		최봉주	김점오	김순창	머리	468(-5)	24.7	3.3		008352	080080	070058	010148		0:20.2	0:35.4	1:13.4	1:28.6	0:40.4		2:01.3
20001224	10	7	02	나란히	한	암	4세	52		원정일	양재철	심상춘	¾	476(14)	51.1	6.8		008530	080344	070048	010026		0:18.9	0:33.3	1:12.2	1:27.8	0:41.4		2:01.5
20001224	10	8	04	흑따오기	한	수	5세	53		임대규	김일성	일진코스메틱	코	485(10)	47.6	5.5		007477	080093	070020	030028		0:19.2	0:33.9	1:12.6	1:28.3	0:41.0		2:01.5
20001224	10	9	09	★골드카드	한	거	7세	51		고홍석	김병용	♠김창식	3	523(-5)	69.2	7.3		005995	080115	070049	010352		0:19.4	0:34.2	1:12.3	1:28.0	0:41.7		2:02.1
20001224	10	10	07	눈웃음	한	수	3세	53.5		김형수	임형규	♠이기선	11	474(7)	23.8	3.6		009520	080292	070016	010516		0:18.5	0:32.7	1:11.3	1:27.2	0:45.0		2:04.3
20001224	11	1	14	다나마리아	뉴	암	4세	55		배휴준	안해양	김휘남		449(0)	5.1	1.9		011845	080022	070108	010563				0:39.0	0:58.6	0:38.5		1:30.4
20001224	11	2	13	웨스턴타이틀	호	암	5세	56		최봉주	김문갑	이근우	6	455(-1)	5.8	1.8		010982	080080	070087	010268				0:39.6	0:59.2	0:39.1		1:31.6
20001224	11	3	08	러브러브	한	암	3세	52		오명섭	정찬근	원흥순	코	419(2)	8.2	2.1		009534	080332	070044	010343				0:40.0	0:59.3	0:39.1		1:31.6
20001224	11	4	01	쏜힐래드	뉴	거	5세	57		박수홍	윤치운	오금자	3	504(13)	7.9	2.5		010799	080328	070084	010033				0:39.3	0:58.9	0:39.9		1:32.2
20001224	11	5	09	어죠이풀댄서	미	거	6세	53		이주용	지용훈	김현주	1	462(-2)	71.7	11.3		008995	080341	070057	010213				0:40.0	0:59.6	0:39.6		1:32.4
20001224	11	6	12	머리너즈스타	호	암	4세	57		이정표	최상식	임우근	¾	422(-8)	4.7	2.1		011809	080069	070085	010083				0:39.1	0:59.0	0:40.4		1:32.6
20001224	11	7	07	벅찬감동	한	거	4세	53		박동랑	서범석	강신호	5	403(-4)	28.1	7.4		008462	080322	070096	010408				0:40.5	1:00.3	0:40.2		1:33.6
20001224	11	8	06	칠성별	호	암	4세	55		강병은	강승영	이승택	목	410(1)	30.5	7.7		010750	080050	070052	010351				0:40.9	1:00.5	0:40.0		1:33.7
20001224	11	9	05	기원	한	수	3세	54		문정균	박흥진	최관식	½	459(1)	5.1	2.4		009587	080337	070037	010488				0:40.0	0:59.9	0:40.8		1:33.8
20001224	11	10	11	큰발	한	거	4세	53		원정일	이희영	김민하	1½	436(-9)	27.5	6.1		008487	080344	070053	010470				0:41.3	1:00.8	0:40.0		1:34.1
20001224	11	11	03	새삽	뉴	암	4세	56		김창옥	하재흥	성문전자	코	444(3)	71.0	12.9		010661	080071	070034	030022				0:40.6	1:00.3	0:40.7		1:34.1
20001224	11	12	10	미스티로드	뉴	암	5세	55		임대규	김일성	류근상	9	440(-2)	13.2	4.1		010781	080093	070020	010440				0:40.9	1:00.5	0:42.2		1:35.9
20001224	11	13	04	화려한탄생	한	암	4세	51		신대전	신우철	김현래	3	469(-8)	81.7	16.9		008380	080324	070033	010084				0:42.4	1:03.1	0:40.6		1:36.5
20001224	11		02	마일드	뉴	암	4세	53		이영우	김충근	권길상	출전제외	435(9)				010815	080320	070029	010146								0:00.0
20001223	1	1	12	돌개바람	한	수	3세	52		오경환	박대흥	조영훈		464(-3)	10.8	3.9		009372	080352	070092	010526				0:26.0	0:45.3	0:38.8		1:17.4
20001223	1	2	13	탑프라이드	한	암	3세	54		김형수	윤종현	김인영	2½	458(9)	2.8	1.4		009451	080292	070099	010028				0:26.1	0:45.4	0:39.4		1:18.1
20001223	1	3	14	봉화	한	암	3세	54		박태종	김재복	김한영	½	415(2)	6.3	2.0		009517	080103	070015	010046				0:26.3	0:45.6	0:39.3		1:18.2
20001223	1	4	07	복덩이	한	암	4세	55		이광복	김병용	남종우	6	415(-1)	4.1	1.5		008397	080066	070049	010022				0:27.1	0:46.9	0:39.2		1:19.4
