날짜	경기번호	순위	마번	마명	산지	성별	연령	중량	레이팅	기수명	조교사명	마주명	도착차	마체중	단승	연승	장구현황	말id	기수id	조교사id	마주id	S-1F	1코너	2코너	3코너	4코너	G-3F	G-1F	경주기록
20141228	2	9	3	로즈퀸	한	암	2세	53		서승운	정호익	백국인	½	438(-10)	40.5	4.9		031388	080484	070148	105225	0:14.0			0:25.9	0:45.4	0:41.4	0:14.3	1:20.1
20141228	2	10	7	제피로스	한	암	2세	53		유승완	심승태	조금제	½	460(-1)	19.9	4.1		031623	080417	070166	109017	0:14.0			0:25.7	0:45.5	0:41.5	0:14.3	1:20.2
20141228	2	11	4	스피드점프	한	암	3세	54		이아나	황영원	고제광	3	382(-4)	44.9	3.3		030614	080485	070102	110012	0:14.6			0:26.4	0:46.1	0:41.3	0:14.2	1:20.7
20141228	2	12	12	무패무적	한	암	2세	54		유미라	안해양	김지훈	13	442(-12)	288.2	18.1		031356	080432	070108	104012	0:14.7			0:26.4	0:46.1	0:43.6	0:15.8	1:23.1
20141228	3	1	3	거포본능	한	수	2세	53		전덕용	이관호	차영희		461(9)	8.1	2.7		031895	080364	070181	010059	0:14.0			0:25.2	0:43.9	0:40.1	0:14.2	1:17.6
20141228	3	2	12	다이아축제	한	암	3세	51		(-3)송재철	송문길	강종우	1¾	483(-2)	10.6	2.2		029620	080513	070179	065110	0:14.6			0:26.5	0:45.7	0:38.6	0:13.3	1:17.9
20141228	3	3	4	영웅비카	한	암	2세	53		박병윤	최영주	류근상	4	459(4)	19.0	3.6		032086	080435	070098	010440	0:14.6			0:26.3	0:45.6	0:39.6	0:13.7	1:18.6
20141228	3	4	9	천일	한	수	2세	53		유승완	서인석	조금제	½	468(2)	113.4	7.5		031354	080417	070165	109017	0:14.4			0:26.2	0:45.3	0:40.0	0:13.9	1:18.7
20141228	3	5	11	요동맹장	한	수	2세	53		이쿠야스	김점오	박양호	1¾	453(1)	15.7	2.8		031606	080426	070058	010487	0:15.2			0:27.3	0:46.5	0:39.0	0:13.4	1:19.0
20141228	3	6	1	광폭질주	한	수	2세	52		(-1)안효리	배대선	(주)성은	1	448(-11)	2.1	1.2		031508	080500	070091	113037	0:14.1			0:26.0	0:44.6	0:40.9	0:14.8	1:19.2
20141228	3	7	8	터치리비어	한	암	2세	53		김귀배	이희영	조창규	2	450(3)	116.4	9.0		032475	080014	070053	065096	0:14.4			0:26.2	0:45.4	0:40.5	0:14.4	1:19.5
20141228	3	8	6	위대한영혼	한	암	2세	54		김철호	정호익	김재영a	2	450(-11)	192.6	13.4		032152	080434	070148	105221	0:14.7			0:26.6	0:46.3	0:40.3	0:13.9	1:19.9
20141228	3	9	5	새로운시대	한	수	2세	53		김영진	강명준	윤훈현	½	470(10)	290.3	29.8		031654	080360	070104	010606	0:14.4			0:25.8	0:44.7	0:41.8	0:14.8	1:20.0
20141228	3	10	7	동방태양	한	암	4세	55		유미라	박흥진	유준환	¾	482(1)	45.3	5.0		027745	080432	070037	010504	0:14.1			0:25.3	0:44.0	0:42.4	0:15.4	1:20.1
20141228	3	11	2	승승쾌걸	한	암	2세	54		박현우	김양선	강석대	1¾	460(-8)	2.8	1.4		032350	080499	070035	105211	0:14.1			0:25.3	0:44.1	0:42.7	0:15.3	1:20.4
20141228	3	12	10	초원볼트	한	거	2세	53		박태종	우창구	조동식	2½	469(0)	21.2	5.2		032468	080103	070149	010482	0:14.2			0:25.3	0:44.0	0:43.2	0:15.7	1:20.8
20141228	4	1	11	안양라이언	미	수	2세	53		문정균	홍대유	(주)에이에프피		465(-4)	2.2	1.1		034567	080337	070145	113039	0:13.9			0:31.8	0:50.7	0:38.3	0:12.9	1:22.5
20141228	4	2	3	만사쾌조	미	거	3세	51		(-4)정정희	박대흥	(주)케이씨피	1½	473(-5)	5.8	1.8		032753	080530	070092	110030	0:13.9			0:31.8	0:50.7	0:38.6	0:13.2	1:22.8
20141228	4	3	10	성은불패	미	수	2세	53		유승완	서범석	(주)성은	6	455(-4)	3.5	1.7		034672	080417	070096	113037	0:13.7			0:31.5	0:50.5	0:40.0	0:13.9	1:23.9
20141228	4	4	6	아름다운동행	미	암	2세	53		박을운	구자흥	♠한명로	½	451(-12)	54.8	6.8		034657	080339	070157	111053	0:14.1			0:32.1	0:52.1	0:38.6	0:12.8	1:24.0
20141228	4	5	8	빅캐비어	미	거	2세	53		최원준	이희영	이종길	¾	490(11)	8.9	1.8		034492	080419	070053	113016	0:14.2			0:32.0	0:51.2	0:39.4	0:13.8	1:24.2
20141228	4	6	12	평원의바람	미	암	2세	53		박태종	박흥진	홍상기	3	437(-1)	61.9	8.2		034610	080103	070037	105194	0:14.3			0:31.6	0:50.5	0:40.7	0:14.2	1:24.7
20141228	4	7	9	갈색전령	미	수	2세	53		서승운	양재철	♠김성진	목	451(-4)	26.5	4.8		034656	080484	070048	113009	0:14.5			0:32.1	0:52.8	0:38.6	0:13.1	1:24.7
20141228	4	8	5	스트롱퓨처	뉴	암	4세	54		김혜선	손영표	조금제	½	457(-2)	311.2	15.5		031222	080456	070150	109017	0:14.2			0:32.5	0:52.5	0:39.0	0:13.3	1:24.8
20141228	4	9	2	자이언트홀드	미	수	2세	53		이찬호	신삼영	최상기	5	477(5)	7.3	2.1		034497	080514	070161	105263	0:14.2			0:32.5	0:52.0	0:40.2	0:14.0	1:25.6
20141228	4	10	4	런탑	미	거	3세	54		(-1)안효리	배대선	박복용	6	440(19)	111.3	14.0		032849	080500	070091	109012	0:13.9			0:32.1	0:51.4	0:41.8	0:15.1	1:26.7
20141228	4	11	7	뮤직보이	호	수	3세	54		장추열	우창구	이미경	1¼	494(0)	73.1	11.6		032674	080476	070149	105161	0:14.6			0:33.2	0:52.8	0:40.7	0:14.5	1:26.9
20141228	4		1	고속주파	미	암	2세	53		이상혁	박희철	김재영a	출전제외	0(0)	----	----		034437	080437	070114	105221								
20141228	5	1	7	대군황	한	수	2세	53		서승운	박윤규	♠김태성		512(5)	1.1	1.0		031924	080484	070117	113008	0:13.5			0:30.9	0:50.6	0:38.3	0:12.9	1:22.3
20141228	5	2	3	대돌풍	한	거	3세	55		김철호	정호익	류재욱	11	491(4)	40.9	3.8		030408	080434	070148	110001	0:13.5			0:31.1	0:50.9	0:39.9	0:14.0	1:24.2
20141228	5	3	5	히트포인트	한	수	2세	53		김혜선	서홍수	김영구	¾	487(9)	11.3	1.9		031995	080456	070160	110003	0:13.6			0:31.2	0:50.9	0:40.0	0:13.8	1:24.3
20141228	5	4	6	새로운신	한	암	4세	51		(-4)정정희	유재길	허건호	¾	411(-3)	132.8	10.9		028539	080530	070110	010205	0:14.3			0:32.4	0:51.9	0:39.1	0:13.2	1:24.4
20141228	5	5	8	놀부시대	한	거	4세	57		이찬호	지용훈	박시용	목	498(-3)	26.4	3.2		028639	080514	070057	010422	0:14.3			0:32.0	0:51.7	0:39.5	0:13.6	1:24.5
20141228	5	6	2	태산천하	한	수	3세	55		장추열	김호	김휘남	1¼	501(5)	21.2	1.8		029920	080476	070153	010563	0:14.2			0:31.7	0:51.2	0:40.1	0:13.9	1:24.7
20141228	5	7	1	중문사랑	한	암	4세	55		김옥성	최상식	조동식	¾	400(-3)	24.8	3.9		028757	080100	070085	010482	0:14.8			0:32.8	0:52.1	0:39.3	0:13.4	1:24.8
20141228	5	8	13	낭만센트럴	한	거	3세	55		유승완	서인석	지원철	½	469(7)	191.3	10.1		030846	080417	070165	104014	0:14.0			0:31.7	0:51.5	0:40.2	0:13.9	1:24.9
20141228	5	9	4	월촌대사	한	암	5세	54		한성열	양재철	박현종	3	452(-5)	292.2	26.8		026842	080349	070048	010375	0:14.4			0:32.6	0:51.9	0:40.2	0:14.0	1:25.5
20141228	5	10	9	새별이	한	암	3세	54		문정균	지용철	♠김선식	2	461(1)	165.7	9.4		029821	080337	070051	106017	0:14.7			0:32.8	0:52.4	0:40.1	0:13.7	1:25.8
20141228	5	11	12	미스터삭스	한	거	4세	57		황순도	홍대유	♠김창식	½	445(3)	219.2	15.9		027667	080343	070145	010352	0:14.3			0:32.0	0:51.8	0:40.9	0:14.1	1:25.9
20141228	5	12	10	쾌속순항	한	암	3세	54		이쿠야스	김순근	김형근	4	465(4)	68.7	6.1		030389	080426	070105	105191	0:14.6			0:32.4	0:52.1	0:41.1	0:14.7	1:26.6
20141228	5	13	11	라온영광	한	수	3세	55		김동철	박천서	♠라온건설	1½	475(12)	38.3	4.5		030782	080303	070115	010832	0:14.6			0:32.6	0:52.5	0:41.0	0:14.1	1:26.8
20141228	6	1	9	스트롱탱고	한	암	3세	55		황순도	홍대유	정춘복		442(7)	5.3	1.6		030083	080343	070145	105188	0:13.9			0:25.0	0:43.3	0:39.2	0:13.8	1:16.2
20141228	6	2	1	풀레일	한	암	3세	50		(-3)김동수	심승태	김종욱	코	484(13)	6.8	2.4		030659	080529	070166	104048	0:13.6			0:24.9	0:43.5	0:39.1	0:13.7	1:16.2
20141228	6	3	10	초원길	한	암	3세	54		서승운	정호익	조동식	1¾	427(5)	40.9	10.0		030482	080484	070148	010482	0:13.9			0:25.3	0:44.4	0:38.6	0:13.1	1:16.5
20141228	6	4	11	럭셔리원	한	암	3세	50		(-3)송재철	곽영효	강용식	½	443(9)	4.5	1.7		029799	080513	070094	010578	0:14.1			0:25.3	0:43.8	0:39.1	0:13.8	1:16.6
20141228	6	5	5	슈퍼레전드	한	암	3세	54.5		이아나	최용구	위드윈	1¼	441(-6)	3.3	1.7		030838	080485	070168	112282	0:13.7			0:25.0	0:43.8	0:39.4	0:13.7	1:16.8
20141228	6	6	12	더센걸	한	암	4세	55		문정균	허재영	조병해	4	459(-5)	65.9	12.1		027899	080337	070172	010457	0:14.3			0:26.0	0:44.8	0:39.3	0:14.0	1:17.6
20141228	6	7	7	스마트	한	암	3세	53.5		이동국	양희진	고영욱	½	475(5)	26.7	6.9		030749	080363	070171	111046	0:13.7			0:24.8	0:43.3	0:40.7	0:14.7	1:17.7
20141228	6	8	4	스마트퀸	한	암	4세	51		(-4)정정희	손영표	김지훈	1	480(-2)	22.6	4.8		028677	080530	070150	104012	0:14.6			0:26.0	0:44.4	0:39.8	0:14.1	1:17.8
20141228	6	9	6	사이렌스톰	한	암	3세	53		지하주	박병일	허영희	머리	460(4)	16.1	3.8		029734	080301	070163	104011	0:13.5			0:24.6	0:43.2	0:41.0	0:15.2	1:17.9
20141228	6	10	8	포토시	한	암	3세	53.5		정평수	지용훈	박시용	½	434(1)	103.3	15.7		029709	080106	070057	010422	0:13.9			0:25.2	0:44.0	0:40.4	0:14.6	1:18.0
20141228	6	11	3	동방의새아침	한	암	3세	53.5		이준철	김대근	최상섭	1¼	436(3)	6.7	2.2		029990	080353	070050	010417	0:14.2			0:25.7	0:44.4	0:40.2	0:14.5	1:18.2
20141228	6	12	2	퍼펙트우승	한	암	3세	53.5		김영진	김학수	홍상기	목	418(-5)	23.3	4.5		030027	080360	070107	105194	0:14.8			0:26.2	0:44.8	0:39.9	0:14.3	1:18.2
20141228	7	1	2	마하나임	한	거	2세	54		장추열	배대선	(주)성은		522(-2)	3.8	1.4		031489	080476	070091	113037	0:14.3			0:37.6	0:56.7	0:38.3	0:13.5	1:28.6
20141228	7	2	12	노벰버모닝	미	수	2세	53.5		박현우	김양선	♠유희태	3	500(-4)	9.3	2.1		034484	080499	070035	113015	0:13.7			0:37.0	0:56.1	0:39.3	0:14.0	1:29.1
20141228	7	3	14	홍바오	미	암	3세	53		박태종	최봉주	(주)케이씨피	6	462(1)	13.4	2.7		032819	080103	070152	110030	0:13.9			0:37.3	0:56.9	0:39.8	0:13.9	1:30.1
20141228	7	4	3	샌드서핑	미	암	4세	54		이상혁	최상식	♠장재형	코	466(2)	14.5	2.2		031009	080437	070085	010611	0:14.2			0:38.4	0:57.9	0:38.8	0:13.4	1:30.1
20141228	7	5	11	지상제일해피	미	암	2세	54		유승완	하재흥	정복남	코	498(6)	1.7	1.2		034627	080417	070034	111017	0:13.6			0:36.9	0:56.1	0:40.4	0:14.6	1:30.1
20141228	7	6	9	브로드웨이쟈니	미	거	3세	56		이찬호	우창구	이보원	1¼	461(0)	88.0	8.9		032757	080514	070149	010127	0:14.4			0:37.8	0:57.1	0:39.8	0:13.8	1:30.3
20141228	7	7	7	사이클링히트	호	거	3세	55		지하주	허재영	광장마레	2	461(-11)	171.9	20.8		032667	080301	070172	112281	0:13.9			0:38.2	0:57.5	0:39.8	0:13.7	1:30.7
20141228	7	8	10	팬시폴리	미	암	3세	51		(-3)김동수	안병기	김제영	1¾	494(-6)	44.9	8.5		032944	080529	070146	114011	0:13.8			0:37.3	0:56.6	0:41.0	0:14.5	1:31.0
20141228	7	9	13	왕관의주인	호	암	4세	54		이기회	임봉춘	곽승용	1½	460(-1)	422.3	23.8		031182	080394	070111	111025	0:14.3			0:37.9	0:57.1	0:40.8	0:14.4	1:31.3
20141228	7	10	5	나는전설	호	암	4세	54		김혜선	양재철	♠함춘	3	443(3)	168.2	15.1		030962	080456	070048	110036	0:14.4			0:38.4	0:57.8	0:40.6	0:14.6	1:31.9
20141228	7	11	1	스토미호크	한	수	5세	57		이준철	김동균	이기훈	1¾	485(2)	183.8	12.6		026679	080353	070170	111009	0:14.7			0:39.0	0:58.5	0:40.3	0:13.9	1:32.1
20141228	7	12	6	빅브라이트스타	미	암	2세	53.5		이쿠야스	이희영	인천연합	머리	484(0)	17.0	4.0		034488	080426	070053	112283	0:13.5			0:36.7	0:56.1	0:42.7	0:15.7	1:32.2
20141228	7	13	4	일진설화	미	암	2세	53		이동국	이신영	일진코스메틱	½	448(3)	26.2	4.7		034579	080363	070167	030028	0:13.7			0:37.4	0:57.1	0:41.9	0:14.9	1:32.3
20141228	7		8	얼짱불패	미	암	3세	53		문정균	김양선	강석대	출전제외	456(-7)	----	----		032721	080337	070035	105211								
20141228	8	1	9	코스모스킹	한	수	2세	52		이혁	이희영	김상식		474(7)	1.5	1.2		031597	080486	070053	109032	0:14.3	0:20.5	0:34.0	1:12.7	1:28.9	0:39.5	0:12.9	2:00.6
20141228	8	2	11	연주대군	한	거	5세	53.5		(-3)김동수	박윤규	장석린외1인(신치구)	6	440(13)	37.6	4.4		025864	080529	070117	020020	0:14.8	0:21.0	0:34.4	1:13.2	1:29.2	0:40.2	0:13.3	2:01.6
20141228	8	3	10	원석발굴	한	수	6세	53		(-4)정정희	유재길	이건행	1½	522(1)	93.7	9.3		024184	080530	070110	010821	0:15.3	0:21.7	0:35.2	1:13.2	1:29.3	0:40.5	0:13.4	2:01.9
20141228	8	4	5	장산지존	한	거	3세	55		박을운	최용구	♠김병진	¾	460(-4)	8.0	1.8		029961	080339	070168	111044	0:16.0	0:22.5	0:35.9	1:12.9	1:29.0	0:40.8	0:13.8	2:02.0
20141228	8	5	12	스팅캠프	한	암	3세	53.5		유승완	김윤섭	제주축협	1½	459(1)	8.9	1.9		029561	080417	070103	030011	0:14.6	0:20.9	0:34.4	1:13.3	1:29.2	0:40.8	0:13.9	2:02.3
20141228	8	6	2	인천의러닝	한	암	4세	53.5		함완식	김효섭	인천연합	1¼	418(-7)	46.8	6.3		027656	080342	070159	112283	0:14.7	0:21.0	0:34.7	1:13.9	1:30.0	0:40.4	0:13.3	2:02.5
20141228	8	7	3	슈퍼탱크	한	수	3세	54.5		서승운	정호익	김경민	머리	503(4)	72.8	14.1		029808	080484	070148	010542	0:15.3	0:21.7	0:35.3	1:14.3	1:30.1	0:40.2	0:13.3	2:02.5
20141228	8	8	4	다링퀸	한	암	5세	52		이기회	임봉춘	신건호	½	445(-2)	146.2	14.0		026252	080394	070111	010071	0:15.0	0:21.3	0:35.0	1:13.9	1:29.6	0:40.6	0:13.4	2:02.6
20141228	8	9	13	노던스카이	한	수	5세	57		한창민	최영주	김용래	목	454(-4)	74.1	13.8		026287	080345	070098	065012	0:14.6	0:20.7	0:34.2	1:12.2	1:28.6	0:41.8	0:14.0	2:02.6
20141228	8	10	6	한누리	한	수	4세	56		한성열	양재철	김윤기	1½	457(-2)	155.7	14.5		028588	080349	070048	010420	0:15.3	0:21.7	0:35.2	1:13.5	1:29.5	0:41.2	0:13.6	2:02.9
20141228	8	11	8	텍스트북	한	거	3세	55		이쿠야스	배휴준	♠이성재	코	500(-2)	8.7	2.2		029576	080426	070144	105208	0:14.2	0:20.4	0:33.8	1:11.8	1:28.1	0:42.5	0:14.5	2:02.9
20141228	8	12	7	메이커밴	한	수	5세	55		김영진	김학수	지경미	1¼	464(3)	297.0	30.4		027035	080360	070107	111026	0:14.9	0:21.3	0:34.9	1:13.6	1:29.5	0:41.3	0:13.9	2:03.1
20141228	8	13	1	슈퍼드래곤	한	거	3세	55		신형철	김점오	♠플래너스	1	431(3)	9.9	2.3		030450	080122	070058	112280	0:14.4	0:20.7	0:34.2	1:12.9	1:29.0	0:42.0	0:14.4	2:03.3
20141228	8	14	14	★과천정벌	한	암	4세	53		김혜선	박대흥	김원숙	4	455(3)	182.9	9.3		028228	080456	070092	111008	0:14.8	0:21.0	0:33.8	1:11.9	1:28.1	0:43.7	0:15.2	2:04.1
20141228	9	1	6	스트롱로드	한	수	3세	58		서승운	김호	이성헌		491(-3)	1.5	1.2		030676	080484	070153	111035	0:13.9	0:26.1	0:39.5	1:18.8	1:34.6	0:40.4	0:13.5	2:07.4
20141228	9	2	9	뉴에이지	한	거	4세	55		함완식	최봉주	김정철	¾	521(-5)	6.5	2.1		028101	080342	070152	065122	0:14.0	0:26.3	0:39.9	1:19.2	1:34.8	0:40.4	0:13.5	2:07.6
20141228	9	3	14	★레이카	한	암	5세	51		안효리	배대선	이승근	1¼	481(4)	27.3	4.8		026288	080500	070091	010826	0:14.2	0:26.4	0:39.7	1:18.8	1:34.6	0:40.8	0:13.9	2:07.8
20141228	9	4	8	돌풍처럼	한	거	5세	51		문정균	서범석	♠(주)녹원목장	3	452(6)	43.5	7.4		025870	080337	070096	106204	0:14.7	0:27.6	0:41.3	1:20.7	1:36.1	0:39.6	0:13.2	2:08.4
20141228	9	5	4	백전필승	한	거	5세	51		이아나	신삼영	이선종	코	439(-3)	109.2	10.2		026308	080485	070161	010575	0:14.8	0:27.8	0:40.9	1:19.2	1:35.3	0:40.8	0:13.5	2:08.4
20141228	9	6	2	성신신화	한	거	5세	54.5		전덕용	이관호	김재용	목	465(-1)	29.7	6.1		026512	080364	070181	111001	0:14.4	0:27.3	0:40.9	1:20.2	1:35.7	0:40.3	0:13.6	2:08.4
20141228	9	7	12	★푸른거탑	한	암	3세	51.5		이찬호	지용철	정수남	목	498(2)	39.1	6.1		030775	080514	070051	104028	0:14.9	0:28.0	0:41.7	1:20.5	1:36.0	0:39.9	0:13.3	2:08.5
20141228	9	8	10	블랙테리엇	한	거	5세	53		박태종	심승태	광장마레	1½	500(-3)	102.3	8.8		026944	080103	070166	112281	0:14.7	0:27.8	0:41.4	1:20.2	1:35.7	0:40.6	0:13.6	2:08.7
20141228	9	9	1	알라딘	한	거	4세	55		김혜선	양재철	김윤기	1	434(-6)	16.3	2.8		028434	080456	070048	010420	0:14.8	0:28.0	0:41.7	1:21.0	1:36.4	0:39.9	0:13.4	2:08.9
20141228	9	10	3	스피드킹	한	수	4세	54.5		이혁	김호	윤건구	½	492(9)	338.8	23.3		028579	080486	070153	105171	0:14.2	0:26.6	0:40.3	1:19.7	1:35.3	0:41.1	0:14.2	2:09.0
20141228	9	11	13	★라이트닝이글	한	거	5세	52		박병윤	최영주	김찬영	5	481(3)	17.4	3.6		026170	080435	070098	111049	0:13.9	0:26.1	0:39.7	1:19.3	1:35.5	0:42.0	0:14.3	2:09.8
20141228	9	12	11	아우건킹	한	수	4세	56		이쿠야스	박재우	최몽주	1½	492(-1)	8.1	1.9		028905	080426	070164	111028	0:14.0	0:26.4	0:40.0	1:19.4	1:35.6	0:42.2	0:14.4	2:10.1
20141228	9	13	5	강대국	한	수	5세	54		이상혁	박병일	박양호	1¼	505(-18)	31.6	3.8		025829	080437	070163	010487	0:16.0	0:29.0	0:42.5	1:20.7	1:36.7	0:41.3	0:14.0	2:10.3
20141228	9	14	7	태산마루	한	거	5세	52		김철호	김동균	박성구	7	477(-2)	297.3	10.4		026482	080434	070170	010244	0:14.2	0:26.6	0:40.3	1:19.1	1:35.0	0:44.3	0:15.5	2:11.5
20141228	10	1	3	담양축제	미	수	5세	52		박태종	배휴준	(주)비엠씨		512(4)	12.0	2.7		029155	080103	070144	113040	0:14.8	0:21.0	0:34.6	1:13.9	1:29.0	0:37.3	0:12.4	1:59.3
20141228	10	2	13	드래곤힐	미	암	4세	53		서승운	김호	(주)비엠씨	1½	487(-7)	10.8	3.2		030930	080484	070153	113040	0:15.4	0:21.9	0:35.2	1:12.8	1:28.2	0:39.0	0:12.8	1:59.6
20141228	10	3	5	놀부만세	미	수	5세	54		이찬호	지용훈	박시용	½	515(3)	6.1	2.0		029111	080514	070057	010422	0:15.0	0:21.4	0:35.0	1:14.3	1:29.2	0:37.5	0:12.5	1:59.7
20141228	10	4	7	천마	미	거	3세	52		박을운	심승태	조금제	1	446(-14)	3.7	1.9		032848	080339	070166	109017	0:15.5	0:22.0	0:35.2	1:12.6	1:28.3	0:39.2	0:12.9	1:59.8
20141228	10	5	12	위닝앤디	미	수	3세	52.5		이쿠야스	서인석	한규택	코	504(11)	10.2	3.0		032855	080426	070165	110014	0:15.1	0:21.4	0:35.0	1:13.1	1:28.3	0:38.9	0:13.0	1:59.9
20141228	10	6	6	황금비율	미	거	5세	57		박현우	손영표	박상선	1½	489(-1)	8.1	2.9		029134	080499	070150	010154	0:14.3	0:20.2	0:33.4	1:12.2	1:28.0	0:39.7	0:13.3	2:00.1
20141228	10	7	14	풀리시스킵	미	거	4세	52.5		문정균	홍대유	정안	2½	489(5)	26.4	6.4		031215	080337	070145	113043	0:14.5	0:20.8	0:34.3	1:13.8	1:28.9	0:38.7	0:12.9	2:00.5
20141228	10	8	9	그린엠파이어	뉴	거	8세	51		안효리	정호익	백국인	1	523(-10)	117.0	17.4		023828	080500	070148	105225	0:15.0	0:21.2	0:34.6	1:13.4	1:28.7	0:39.4	0:13.3	2:00.7
20141228	10	9	1	다이샨	미	수	3세	52.5		정평수	지용훈	박시용	1	492(1)	5.0	2.0		032747	080106	070057	010422	0:14.4	0:20.3	0:33.6	1:12.9	1:28.3	0:40.1	0:13.8	2:00.9
20141228	10	10	11	아르고프린스	미	수	4세	53.5		이상혁	안병기	♠우태율	1	514(11)	20.6	5.7		031027	080437	070146	111006	0:14.4	0:20.3	0:33.9	1:13.6	1:29.0	0:39.4	0:13.4	2:01.1
20141228	10	11	2	마니인컴	미	거	5세	51		김동수	박희철	한영석	1½	479(-4)	142.6	12.2		029143	080529	070114	105234	0:14.5	0:20.6	0:33.9	1:13.3	1:28.8	0:40.0	0:13.7	2:01.3
20141228	10	12	10	천년유산	미	수	3세	54		김동철	지용철	최성룡	9	499(4)	46.8	8.0		032745	080303	070051	105180	0:14.4	0:20.2	0:33.9	1:13.4	1:29.1	0:41.2	0:14.2	2:02.8
20141228	10	13	8	삼정불패	미	거	4세	57.5		함완식	최용구	♠삼정	1¼	509(11)	10.3	4.0		031148	080342	070168	112279	0:14.0	0:20.1	0:33.2	1:12.2	1:28.0	0:42.7	0:15.6	2:03.1
20141228	10		4	일생무패	캐	거	4세	51		이아나	하재흥	이미양	출전취소	0(0)	----	----		031016	080485	070034	106223								
