날짜	경기번호	순위	마번	마명	산지	성별	연령	중량	레이팅	기수명	조교사명	마주명	도착차	마체중	단승	연승	장구현황	말id	기수id	조교사id	마주id	S-1F	1코너	2코너	3코너	4코너	G-3F	G-1F	경주기록
20071230	1	11	10	좋은뉴스	한	암	3세	50		(-4)이준동	서범석	김종욱	코	480(-5)	104.9	20.7		017271	080416	070096	104048	0:13.5			0:38.4	1:00.5	0:44.2	0:15.0	1:36.8
20071230	1	12	2	새수나다	한	암	3세	54		안병기	정호익	이동호	1¼	435(7)	18.2	3.6		017240	080053	070148	010386	0:13.4			0:37.8	0:59.6	0:45.0	0:15.5	1:37.0
20071230	1	13	8	만인의여인	한	암	3세	54		김귀배	이희영	장경환	4	486(-23)	88.6	12.0		017837	080014	070053	010104	0:13.3			0:37.5	0:59.3	0:45.9	0:16.0	1:37.7
20071230	1		1	무비하티	한	암	3세	54		대니	배휴준	김길중	출전제외	0(0)	----	----		017863	080428	070144	010486								
20071230	2	1	7	감동의주말	한	암	3세	52		박태종	지용철	곽태훈		414(4)	2.4	1.4		017567	080103	070051	010429	0:13.9			0:38.4	0:59.2	0:39.7	0:13.0	1:32.1
20071230	2	2	1	제왕의자리	호	수	3세	54		이동국	김충근	강동구	1	540(-7)	6.4	1.8		021688	080363	070029	105248	0:13.9			0:38.7	0:59.5	0:39.6	0:13.8	1:32.3
20071230	2	3	2	익스트림걸	미	암	3세	54		김옥성	배휴준	권택종	2½	452(2)	39.1	10.1		018785	080100	070144	105242	0:13.7			0:38.1	0:59.1	0:40.4	0:13.8	1:32.7
20071230	2	3	12	윈드레이디Ⅱ	미	암	3세	54		한성열	한일영	세계건설(주)	동착	427(-8)	6.7	2.0		021722	080349	070030	105269	0:13.6			0:38.1	0:59.0	0:40.5	0:13.6	1:32.7
20071230	2	5	9	무한나래	미	암	2세	53		오경환	김호	이용대	½	486(5)	27.1	6.4		020407	080352	070153	010641	0:13.5			0:37.5	0:57.5	0:42.1	0:14.2	1:32.8
20071230	2	6	13	★댄시즈위드워	미	수	3세	55		대니	이광복	권혁인	코	520(-9)	4.6	1.9		019998	080428	070097	105216	0:13.6			0:37.5	0:57.5	0:42.1	0:14.2	1:32.8
20071230	2	7	10	오름새미	호	암	3세	53		원정일	박희철	정은섭	½	430(-4)	24.0	4.7		020133	080344	070114	105243	0:13.5			0:37.9	0:58.8	0:40.9	0:14.0	1:32.9
20071230	2	8	11	동해스타	한	암	3세	52		심승태	박대흥	강충모	5	481(9)	23.0	4.5		017487	080359	070092	010494	0:14.2			0:38.9	0:59.4	0:41.1	0:14.2	1:33.7
20071230	2	9	6	무패지존	한	암	3세	52		이쿠야스	김문갑	김익영	머리	418(-8)	130.1	24.7		017521	080426	070087	010108	0:14.5			0:39.4	1:00.6	0:40.0	0:14.1	1:33.8
20071230	2	10	8	파이어니어조	미	수	3세	55		안병기	정호익	한삼	1¾	515(-2)	16.9	4.8		018808	080053	070148	105183	0:14.3			0:39.0	0:59.9	0:41.0	0:14.7	1:34.1
20071230	2	11	3	천추기상	호	암	3세	53		최범현	손영표	♠금악목장	4	442(-6)	12.8	2.8		020461	080361	070150	065118	0:13.4			0:37.4	0:57.8	0:43.8	0:16.0	1:34.8
20071230	2	12	5	유덕동천	미	수	3세	55		이기회	강승영	홍성열	2½	457(-10)	122.8	17.5		018642	080394	070052	105165	0:13.9			0:38.5	0:59.3	0:42.7	0:16.0	1:35.2
20071230	2	13	4	미즈챔피언	미	암	3세	54		이정선	박희철	권경자	17	436(-11)	101.7	12.1		019991	080346	070114	105222	0:13.9			0:38.6	0:59.7	0:45.2	0:18.0	1:38.1
20071230	3	1	11	★골드대시	한	수	2세	53		이준철	박원덕	이효선		475(-11)	6.4	2.4		018946	080353	070056	104017	0:13.6			0:25.4	0:45.3	0:38.5	0:12.9	1:17.2
20071230	3	2	12	★광속도	한	수	2세	53		오경환	안해양	♠이관형	4	522(7)	6.5	2.1		019528	080352	070108	105163	0:13.4			0:24.7	0:44.3	0:40.2	0:14.0	1:17.9
20071230	3	3	4	나이스굿	한	수	2세	53		문정균	임봉춘	김진태a	머리	483(-1)	13.6	3.8		019380	080337	070111	105239	0:13.7			0:25.4	0:45.6	0:39.0	0:13.3	1:17.9
20071230	3	4	10	퀸파이터	한	암	2세	53		천창기	곽영효	윤건구	1½	475(3)	4.4	1.8		019643	080092	070094	105171	0:13.3			0:24.5	0:44.0	0:40.7	0:14.5	1:18.1
20071230	3	5	9	깊은뿌리	한	암	2세	53		김옥성	지용철	박형인	3	467(-14)	14.7	4.3		019268	080100	070051	010149	0:13.4			0:25.2	0:44.8	0:40.6	0:14.0	1:18.7
20071230	3	6	2	꿈처럼	한	암	2세	53		이신영	김점오	문창완	머리	483(-11)	60.3	12.8		019243	080365	070058	105003	0:14.0			0:25.8	0:46.1	0:39.3	0:13.2	1:18.7
20071230	3	7	6	연지꽃	한	암	2세	49		(-4)최원준	배대선	이수홍	1¼	468(-5)	86.7	14.5		019935	080419	070091	020005	0:13.4			0:25.6	0:45.8	0:39.8	0:13.5	1:18.9
20071230	3	8	8	하운	한	암	2세	53		원정일	한일영	홍영대	2½	516(2)	3.8	1.6		019174	080344	070030	010598	0:13.4			0:25.0	0:44.7	0:41.3	0:14.9	1:19.3
20071230	3	9	1	비바보령	한	암	2세	53		유상완	김춘근	신준희	3	471(-1)	27.7	4.8		019469	080357	070018	010056	0:13.4			0:25.3	0:45.3	0:41.3	0:14.7	1:19.9
20071230	3	10	7	수성티엑스	한	수	2세	53		최범현	하재흥	김정배	3	512(12)	5.4	1.8		018969	080361	070034	104008	0:13.8			0:26.4	0:47.6	0:40.0	0:13.3	1:20.5
20071230	3	11	3	알프스	한	암	2세	53		김효섭	김문갑	어울림네트웍스	1¼	464(1)	26.8	6.4		019056	080097	070087	030033	0:14.7			0:26.8	0:46.8	0:40.7	0:13.8	1:20.7
20071230	3	12	5	스마트엔젤	한	암	2세	53		심승태	이희영	장경환	1¼	426(-2)	47.8	8.7		019708	080359	070053	010104	0:14.3			0:26.4	0:46.4	0:41.3	0:14.2	1:20.9
20071230	4	1	11	해피퀸	한	암	2세	53		한성열	이왕언	김방철		434(-23)	24.6	5.2		019187	080349	070059	010462	0:14.3			0:26.2	0:46.2	0:39.8	0:13.1	1:19.0
20071230	4	2	4	문수사	한	암	2세	53		최범현	김양선	김만수	¾	407(-6)	3.7	1.6		019885	080361	070035	105217	0:13.9			0:25.2	0:45.0	0:40.9	0:14.3	1:19.1
20071230	4	3	12	복이덩굴째	한	거	2세	53		이쿠야스	김명국	풀무원건강식품(주)	머리	460(10)	24.5	5.7		019599	080426	070088	030029	0:13.9			0:25.4	0:45.0	0:40.9	0:14.4	1:19.2
20071230	4	4	6	스톰피니시	한	수	2세	53		윤영민	이광복	권인택	4	423(2)	5.3	2.0		019057	080321	070097	065011	0:14.6			0:26.6	0:46.3	0:40.3	0:13.8	1:19.9
20071230	4	5	3	애니원	한	수	2세	53		전덕용	정지은	김지훈	2½	504(2)	7.0	2.4		019709	080364	070028	104012	0:14.2			0:25.9	0:45.9	0:41.4	0:14.7	1:20.4
20071230	4	6	5	원탑	한	수	2세	53		서도수	유재길	박정열	2½	462(-5)	5.5	2.1		019270	080371	070110	010243	0:14.1			0:25.9	0:46.0	0:41.8	0:14.5	1:20.8
20071230	4	7	14	★그린밸리	한	수	2세	53		천창기	서범석	오종택	1¼	446(-6)	27.3	6.7		019465	080092	070096	105212	0:14.2			0:25.9	0:46.0	0:42.0	0:14.5	1:21.0
20071230	4	8	7	나이트피버	한	암	2세	53		안병기	정호익	김경민	1½	501(-15)	20.3	6.7		019123	080053	070148	010542	0:15.3			0:28.1	0:47.3	0:40.5	0:13.9	1:21.3
20071230	4	9	8	수펙스	한	수	2세	53		오경환	배휴준	김태진	1	475(2)	13.0	2.9		019150	080352	070144	105197	0:14.3			0:26.4	0:46.1	0:42.3	0:15.1	1:21.5
20071230	4	10	10	골드라이프	한	암	2세	53		이기회	최상식	윤문수	¾	445(0)	119.9	31.7		018917	080394	070085	010524	0:15.5			0:29.0	0:48.4	0:39.5	0:14.0	1:21.7
20071230	4	11	2	기대대로	한	암	2세	53		김석봉	고옥봉	홍성운	코	430(-8)	48.9	7.7		019234	080375	070080	010549	0:15.5			0:28.5	0:48.0	0:40.2	0:14.0	1:21.7
20071230	4	12	13	희망파티	한	수	2세	53		이애리	김점오	송근철	1¾	486(9)	98.4	26.8		018931	080378	070058	010197	0:15.0			0:27.0	0:46.7	0:41.9	0:14.9	1:22.0
20071230	4	13	9	관모봉	한	수	2세	53		이동국	안해양	안영환	1	475(12)	5.5	2.0		019523	080363	070108	010561	0:14.7			0:26.4	0:46.2	0:42.9	0:15.0	1:22.1
20071230	4		1	큰감동	한	수	2세	53		심승태	양재철	강상우	출전제외	474(-8)	----	----		019169	080359	070048	010585								
20071230	5	1	9	백칸	한	암	2세	53		박태종	최봉주	정춘복		390(4)	2.0	1.2		019398	080103	070152	105188	0:15.0			0:34.0	0:54.0	0:40.3	0:13.7	1:27.4
20071230	5	2	8	모험왕	한	수	2세	53		김옥성	지용철	최성룡	4	444(-10)	48.2	6.4		019877	080100	070051	105180	0:14.7			0:32.6	0:53.6	0:42.1	0:14.2	1:28.2
20071230	5	3	1	리걸퍼시픽	한	수	2세	49		(-4)유승완	하재흥	김순건	머리	479(3)	33.5	6.3		019189	080417	070034	065045	0:14.1			0:32.1	0:53.4	0:42.3	0:13.6	1:28.2
20071230	5	4	11	하늘높이	한	암	2세	53		김석봉	고옥봉	전좌식	코	413(-7)	25.1	4.5		019936	080375	070080	010134	0:14.3			0:32.3	0:53.2	0:42.2	0:14.3	1:28.2
20071230	5	5	6	플라이댄서	한	수	2세	53		한성열	강승영	정완영	½	422(-4)	10.6	1.8		019893	080349	070052	105173	0:14.1			0:32.3	0:53.4	0:42.4	0:14.3	1:28.3
20071230	5	6	7	강철봉	한	수	2세	53		이성환	김순근	박재천	½	462(-7)	114.4	20.2		019787	080362	070105	105157	0:15.2			0:34.5	0:54.5	0:40.6	0:13.7	1:28.3
20071230	5	7	4	퍼펙트드리머	한	암	2세	53		이준철	박덕준	허헌회	머리	474(2)	120.3	25.3		018970	080353	070013	010172	0:14.9			0:33.8	0:54.0	0:41.2	0:14.1	1:28.3
20071230	5	8	14	★제일번쩍	한	수	2세	53		김동균	최혜식	이종원	2½	490(-10)	93.9	14.5		019637	080336	070040	010421	0:14.1			0:31.6	0:53.0	0:43.2	0:14.8	1:28.8
20071230	5	9	2	어울림바다	한	암	2세	53		오경환	김문갑	어울림네트웍스	½	448(8)	26.7	6.2		019400	080352	070087	030033	0:14.4			0:33.2	0:54.0	0:42.1	0:14.2	1:28.8
20071230	5	10	5	오페라맨	한	수	2세	53		천창기	곽영효	양수화	½	467(15)	7.4	2.5		018913	080092	070094	010529	0:14.4			0:32.3	0:53.6	0:42.8	0:14.5	1:28.9
20071230	5	11	12	흑표	한	암	2세	53		이쿠야스	김명국	이태식	4	443(8)	5.7	2.0		019108	080426	070088	010295	0:14.1			0:32.2	0:53.0	0:43.9	0:15.4	1:29.6
20071230	5	12	13	젊은별	한	암	2세	53		심승태	김점오	강상우	1¾	395(-10)	122.4	29.7		019171	080359	070058	010585	0:15.2			0:34.0	0:54.4	0:42.6	0:14.7	1:29.9
20071230	5	13	10	누리효과	한	암	2세	53		문정균	임봉춘	김동호	1¼	432(-8)	6.0	2.0		019235	080337	070111	105240	0:14.3			0:32.6	0:53.9	0:43.7	0:15.0	1:30.1
20071230	5	14	3	레드선	한	암	2세	53		윤기정	손영표	최용도	12	451(-10)	45.3	13.6		019614	080354	070150	105187	0:14.0			0:31.6	0:53.0	0:46.6	0:16.8	1:32.2
20071230	6	1	12	★엔트로	뉴	거	3세	58		천창기	서범석	김상수		534(-1)	1.5	1.2		021761	080092	070096	105193	0:13.8			0:37.9	0:58.2	0:39.8	0:13.5	1:31.0
20071230	6	2	7	연타승	호	수	3세	56		서도수	유재길	진교원	1½	438(-12)	37.5	3.6		020462	080371	070110	010418	0:14.2			0:38.7	0:58.8	0:39.2	0:13.3	1:31.2
20071230	6	3	3	토피도마스트	미	거	2세	55		최범현	박덕준	백운창	½	468(3)	3.9	1.3		021744	080361	070013	010164	0:13.9			0:38.1	0:58.4	0:39.8	0:13.5	1:31.3
20071230	6	4	2	킹스파트너	호	거	3세	58		심승태	손영표	박선주	4	448(-7)	42.5	7.0		020463	080359	070150	010446	0:14.1			0:38.1	0:58.4	0:40.5	0:13.6	1:32.0
20071230	6	5	5	스카이언리미티드	미	암	3세	54		한성열	한일영	김재영a	1½	444(-8)	69.3	6.6		018842	080349	070030	105221	0:14.0			0:37.9	0:58.0	0:41.2	0:14.6	1:32.3
20071230	6	6	6	빛내리	호	거	3세	56		전덕용	박원덕	이정원	1¾	433(-10)	61.7	8.8		021679	080364	070056	010024	0:13.8			0:38.1	0:58.4	0:41.1	0:14.2	1:32.6
20071230	6	7	11	시크릿슈즈온	미	암	3세	53		안병기	정호익	김종화	코	427(-3)	49.6	5.4		019990	080053	070148	010138	0:13.6			0:37.5	0:57.7	0:41.7	0:15.1	1:32.6
20071230	6	8	10	불새	미	수	3세	51		(-4)이준동	곽영효	강신호	코	476(-11)	82.5	11.7		019987	080416	070094	010408	0:13.5			0:37.4	0:57.5	0:41.9	0:14.8	1:32.6
20071230	6	9	9	지니스딜라이트	미	암	3세	56		이준철	홍대유	박덕희	¾	496(-10)	12.2	2.4		020419	080353	070145	105249	0:14.2			0:39.8	0:59.7	0:39.5	0:13.9	1:32.7
20071230	6	10	1	황금키	호	암	3세	54		김효섭	최상식	♠장재형	6	470(-5)	13.2	2.5		021682	080097	070085	010611	0:13.7			0:37.6	0:57.9	0:42.8	0:15.6	1:33.8
20071230	6	11	8	서린	호	거	4세	58		이애리	박종곤	황철연	4	463(-8)	77.4	10.3		021699	080378	070095	105252	0:14.6			0:39.4	0:59.8	0:41.4	0:14.5	1:34.6
20071230	6	12	4	탑플러스	호	수	3세	56		이기회	정지은	구경회	7	494(-5)	30.7	3.7		021695	080394	070028	105214	0:13.7			0:37.7	0:58.2	0:44.6	0:16.4	1:35.8
20071230	7	1	10	한라의꿈	한	수	3세	55		박태종	이왕언	신건호		477(1)	5.6	2.0		017404	080103	070059	010071	0:13.9	0:19.5	0:32.1	1:14.4	1:28.5	0:41.0	0:14.0	2:02.4
20071230	7	2	6	육해공군	한	수	3세	55		천창기	김순근	이복형	½	488(0)	3.8	1.7		017741	080092	070105	105232	0:14.6	0:20.8	0:34.0	1:14.9	1:29.5	0:40.5	0:13.3	2:02.5
20071230	7	3	9	만폭동	한	거	3세	55		김효섭	김점오	김덕환	1½	456(-8)	11.2	2.8		017052	080097	070058	010460	0:14.2	0:20.3	0:33.8	1:15.5	1:30.3	0:40.0	0:13.3	2:02.8
20071230	7	4	2	골든스니치	한	암	5세	54		한성열	서정하	최병욱	2	442(-9)	6.8	2.6		014971	080349	070113	010610	0:14.8	0:21.3	0:34.8	1:14.9	1:29.6	0:41.1	0:13.6	2:03.1
20071230	7	5	4	아틸라	한	수	4세	57		최범현	지용훈	남기태	1	497(-3)	18.4	4.6		015906	080361	070057	010503	0:14.4	0:20.6	0:34.1	1:15.4	1:30.1	0:40.8	0:13.6	2:03.3
20071230	7	6	7	하이프렌즈	한	거	3세	55		문정균	박윤규	장석린외1인(신치구)	1½	510(2)	12.1	3.1		017955	080337	070117	020020	0:14.5	0:20.8	0:34.0	1:15.1	1:29.8	0:41.2	0:13.7	2:03.6
20071230	7	7	8	천하일봉	한	수	3세	55		김옥성	지용철	황의영	1¼	464(2)	12.2	3.7		017984	080100	070051	010159	0:14.9	0:21.0	0:34.0	1:15.2	1:30.1	0:41.3	0:13.8	2:03.8
20071230	7	8	11	방배제일	한	수	3세	55		이기회	박종곤	김재성b	5	470(20)	25.7	7.2		017958	080394	070095	105168	0:14.0	0:19.9	0:33.4	1:16.0	1:30.7	0:41.5	0:13.9	2:04.6
20071230	7	9	1	원더원더	한	암	3세	54		오경환	배휴준	권택종	½	417(-13)	31.3	5.6		017460	080352	070144	105242	0:14.6	0:21.0	0:34.6	1:16.4	1:31.0	0:41.3	0:13.8	2:04.7
20071230	7	10	12	도갑사	한	암	4세	55		심승태	박덕준	백운창	1	448(-6)	8.7	2.8		015874	080359	070013	010164	0:14.0	0:19.8	0:33.1	1:15.5	1:30.3	0:42.1	0:14.2	2:04.9
20071230	7	11	5	닥터허	한	거	3세	54		김동균	최영주	허남양	1	448(2)	33.1	9.2		018582	080336	070098	105246	0:13.8	0:19.4	0:32.0	1:14.4	1:28.9	0:43.6	0:14.9	2:05.1
20071230	7	12	3	천군장수	한	수	4세	57		우창구	김병용	김명자	10	545(-3)	7.3	3.2		016077	080046	070049	010562	0:14.0	0:19.7	0:32.3	1:14.6	1:29.3	0:44.9	0:16.1	2:06.7
20071230	8	1	4	가마동자	뉴	거	3세	58		천창기	서범석	김상수		551(-6)	1.5	1.0		021762	080092	070096	105193	0:14.1	0:20.3	0:33.5	1:13.6	1:27.9	0:39.8	0:13.5	2:00.3
20071230	8	2	8	아로하캣	뉴	거	5세	56		최범현	김명국	이태식	7	441(1)	19.3	3.2		018159	080361	070088	010295	0:15.6	0:22.2	0:35.5	1:15.7	1:29.2	0:39.4	0:13.5	2:01.6
20071230	8	3	5	발보라	뉴	수	3세	58		이신영	김점오	김창희	1	523(-3)	19.3	3.8		021678	080365	070058	010551	0:14.6	0:20.6	0:33.8	1:13.8	1:28.2	0:41.1	0:14.1	2:01.8
20071230	8	4	7	효빈	뉴	암	4세	52		김석봉	고옥봉	전좌식	4	471(11)	61.8	11.7		018634	080375	070080	010134	0:14.8	0:21.3	0:34.9	1:14.9	1:29.2	0:41.0	0:13.9	2:02.5
20071230	8	5	9	문수대제	미	수	3세	56		서도수	유재길	박정열	½	510(-11)	49.8	9.0		018617	080371	070110	010243	0:14.9	0:21.4	0:35.1	1:16.8	1:30.3	0:39.3	0:13.2	2:02.6
20071230	8	6	1	지구정상	호	수	4세	54		황순도	김일성	일진코스메틱	½	452(-6)	11.1	2.5		018515	080343	070020	030028	0:14.3	0:21.0	0:34.1	1:14.2	1:28.2	0:41.9	0:14.6	2:02.7
20071230	8	7	6	프라우드퀸	일	암	4세	52		이기회	정지은	노환영	코	481(0)	22.6	3.1		018306	080394	070028	010254	0:14.4	0:20.8	0:34.3	1:15.1	1:28.8	0:41.0	0:14.3	2:02.7
20071230	8	8	10	천상천하	미	암	3세	53		문정균	김대근	유병옥	2	426(-2)	35.9	5.9		020013	080337	070050	010500	0:15.2	0:21.5	0:34.9	1:16.5	1:30.2	0:39.9	0:13.7	2:03.1
20071230	8	9	3	블루밴드퀸	뉴	암	4세	52		박태종	서정하	최병욱	3	440(-3)	4.5	1.4		018635	080103	070113	010610	0:14.6	0:21.0	0:34.0	1:14.2	1:28.5	0:42.5	0:14.7	2:03.6
20071230	8	10	2	저지브라이언	미	수	4세	54		이쿠야스	정지은	♠지대섭	1¼	490(-8)	93.2	16.3		018205	080426	070028	010498	0:14.4	0:20.9	0:34.4	1:16.2	1:30.3	0:41.0	0:13.8	2:03.9
20071230	8	11	11	★메이지	미	거	4세	55		허재영	이인호	이종원	½	493(4)	36.0	4.1		018256	080358	070082	010421	0:14.3	0:20.5	0:33.8	1:13.9	1:28.6	0:43.0	0:14.6	2:04.0
20071230	8	12	12	★턴터틀	미	수	4세	56		심승태	이희영	한광세	4	451(-8)	71.5	11.0		018314	080359	070053	010245	0:14.8	0:21.0	0:34.0	1:13.9	1:29.0	0:43.5	0:14.7	2:04.6
20071230	9	1	9	★찬란한빛	한	암	3세	53		최범현	박대흥	이용대		437(-1)	15.1	4.7		017746	080361	070092	010641	0:13.8	0:19.6	0:32.8	1:14.6	1:30.1	0:41.4	0:13.4	2:03.6
20071230	9	2	5	체이서	한	거	4세	57		한성열	신우철	김덕애	1	521(-4)	7.4	2.4		016353	080349	070033	010070	0:15.3	0:21.5	0:34.8	1:15.6	1:30.3	0:40.8	0:13.9	2:03.8
20071230	9	3	6	라이브퀸	한	암	3세	53		박태종	유재길	박치문	½	493(-2)	6.9	2.5		017305	080103	070110	020013	0:14.5	0:20.8	0:34.2	1:16.1	1:30.8	0:40.3	0:13.5	2:03.8
20071230	9	4	4	왕빛나	한	암	4세	53		김효섭	이인호	조동식	1½	512(2)	5.9	2.3		016376	080097	070082	010482	0:14.2	0:20.3	0:33.6	1:15.4	1:30.2	0:41.3	0:14.1	2:04.1
20071230	9	5	12	★아라곤	한	거	3세	57		이성환	김순근	김순주	1	488(10)	12.2	2.8		017306	080362	070105	010387	0:13.9	0:19.7	0:33.1	1:15.4	1:30.8	0:41.3	0:13.5	2:04.3
20071230	9	6	8	가야왕비	한	암	3세	50		(-4)이준동	곽영효	김문화	1¾	415(-6)	7.2	2.1		017940	080416	070094	105207	0:14.0	0:20.1	0:33.2	1:15.0	1:30.4	0:42.1	0:13.8	2:04.6
20071230	9	7	7	천년보배	한	수	4세	54		심승태	박진호	정수남	½	481(2)	25.6	8.5		016373	080359	070017	104028	0:14.6	0:20.9	0:34.3	1:14.9	1:30.2	0:42.3	0:13.9	2:04.7
20071230	9	8	10	★일레이션	한	거	4세	55		김혜성	지용훈	이선호	¾	451(1)	13.3	3.1		015598	080109	070057	010559	0:14.2	0:20.4	0:33.5	1:15.1	1:30.5	0:42.2	0:14.0	2:04.8
20071230	9	9	3	델타포스	한	수	3세	58		천창기	최상식	제일사료(주)	3	489(5)	2.9	1.4		017489	080092	070085	105270	0:14.5	0:20.6	0:33.8	1:15.7	1:30.3	0:42.4	0:14.6	2:05.4
20071230	9	10	2	벽란포	한	거	4세	54		이애리	김점오	김덕환	4	449(0)	83.7	13.3		016114	080378	070058	010460	0:14.0	0:19.9	0:33.3	1:15.2	1:30.7	0:43.2	0:14.7	2:06.0
20071230	9	11	1	프리마캡틴	한	수	3세	55		오경환	배휴준	이영숙	코	474(11)	37.8	7.5		017663	080352	070144	010087	0:14.1	0:20.2	0:33.6	1:15.8	1:31.1	0:42.7	0:14.4	2:06.0
20071230	9	12	11	★중문천재	한	수	3세	56		황순도	김일성	임상윤	5	412(-10)	43.5	7.1		017816	080343	070020	065025	0:14.4	0:20.7	0:34.1	1:16.1	1:31.5	0:43.3	0:13.3	2:06.8
20071230	10	1	6	탑포인트	한	암	3세	54		이쿠야스	정지은	구경회		513(-6)	2.0	1.2		017527	080426	070028	105214	0:13.9	0:26.4	0:40.0	1:21.1	1:36.3	0:41.0	0:13.3	2:09.5
20071230	10	2	2	대춘	한	암	4세	54		우창구	최상식	♠장재형	2½	460(-2)	6.7	1.8		016274	080046	070085	010611	0:14.5	0:27.4	0:41.2	1:22.9	1:37.7	0:40.1	0:12.5	2:09.9
20071230	10	3	4	이글	한	거	4세	56		이정선	양재철	김윤기	1¼	450(-4)	45.4	7.9		015866	080346	070048	010420	0:14.2	0:26.8	0:40.4	1:22.1	1:37.1	0:40.8	0:13.4	2:10.1
20071230	10	4	8	왕거미	한	거	3세	55		오경환	김문갑	어울림네트웍스	1¼	450(-6)	26.4	5.0		017584	080352	070087	030033	0:14.1	0:26.6	0:40.3	1:21.3	1:36.6	0:41.6	0:13.8	2:10.4
20071230	10	5	3	와이번	한	암	4세	54		심승태	박희철	김경민	½	441(-2)	8.9	2.0		015715	080359	070114	010542	0:14.5	0:27.1	0:40.8	1:22.5	1:37.5	0:40.9	0:13.4	2:10.4
20071230	10	6	1	금빛강자	한	수	3세	57		최범현	최영주	장석린외1인(신치구)	1	435(-5)	7.1	2.2		018089	080361	070098	020020	0:14.9	0:27.6	0:41.6	1:22.8	1:37.7	0:40.8	0:13.2	2:10.6
20071230	10	7	5	바르카스	한	수	5세	53		이준철	박원덕	이일구	머리	468(-1)	110.9	15.6		014892	080353	070056	010447	0:15.0	0:27.9	0:41.9	1:22.5	1:37.2	0:41.1	0:13.6	2:10.6
20071230	10	8	11	★태백장군	한	거	4세	56		김옥성	이종구	최인재	머리	525(1)	20.1	6.5		015961	080100	070055	010095	0:15.1	0:27.5	0:40.5	1:21.7	1:36.8	0:41.6	0:13.8	2:10.6
20071230	10	9	9	드림러너	한	암	3세	53		김효섭	박천서	천병득	1½	493(0)	5.3	1.6		017586	080097	070115	010190	0:14.6	0:27.2	0:41.0	1:22.6	1:37.5	0:41.4	0:13.7	2:10.9
20071230	10	10	12	★쇼킹	한	거	4세	55		김혜성	지용훈	조용학	1¾	487(-3)	61.6	10.4		015982	080109	070057	010362	0:14.4	0:27.0	0:40.8	1:22.3	1:37.3	0:41.9	0:13.8	2:11.2
20071230	10	11	10	진정한감동	한	암	4세	55		윤영민	지용철	구필모	6	454(-6)	45.4	9.2		015846	080321	070051	010174	0:15.0	0:27.4	0:40.8	1:23.1	1:38.1	0:42.1	0:14.4	2:12.3
20071230	10	12	7	데네브	한	거	5세	50		(-4)이준동	김명국	박재천	3	464(9)	103.6	14.8		014289	080416	070088	105157	0:14.8	0:27.5	0:41.2	1:22.2	1:37.2	0:43.4	0:15.0	2:12.7
20071230	11	1	9	굿데이	한	수	3세	58.5		전덕용	정지은	김지훈		511(-1)	1.9	1.1		017776	080364	070028	104012	0:13.6			0:37.4	0:56.6	0:38.8	0:13.6	1:28.9
20071230	11	2	11	달가네	한	암	6세	52.5		이쿠야스	김명국	박양호	1	464(-7)	42.2	4.9		013071	080426	070088	010487	0:14.2			0:38.7	0:57.9	0:37.5	0:12.7	1:29.1
