날짜	경기번호	순위	마번	마명	산지	성별	연령	중량	레이팅	기수명	조교사명	마주명	도착차	마체중	단승	연승	장구현황	말id	기수id	조교사id	마주id	S-1F	1코너	2코너	3코너	4코너	G-3F	G-1F	경주기록
19971221	1	1	14	잘한다	뉴	거	5세	57		홍대유	강석철	오일랑		459(2)	92.3	16.4		008001	080074	070046	010195				0:39.2	0:59.0	0:40.8		1:33.1
19971221	1	2	05	누렁이	호	암	5세	55		안병기	최혜식	최윤호	2	451(-1)	4.7	1.6		008105	080053	070040	010363				0:39.4	0:59.3	0:40.9		1:33.5
19971221	1	3	08	원광	뉴	수	5세	57		황영원	김재복	박성봉	코	452(-8)	47.7	9.7		006173	080064	070015	010152				0:39.8	0:59.5	0:40.7		1:33.5
19971221	1	4	01	자강	뉴	암	5세	53		지하주	강윤식	박승만	4	473(-5)	6.7	2.2		007978	080301	070022	010066				0:39.8	0:59.8	0:41.3		1:34.3
19971221	1	5	03	교동마님	뉴	암	5세	52		강경식	윤치운	민영길	코	447(-8)	6.2	1.7		008170	080330	070084	010294				0:40.1	1:00.0	0:41.1		1:34.3
19971221	1	6	04	천군천사	뉴	거	6세	56		김효섭	임형규	양길순	코	443(-2)	18.5	3.8		007013	080097	070016	010312				0:40.7	1:00.9	0:40.1		1:34.3
19971221	1	7	09	엑스칼리버	호	거	5세	54		신대전	김상원	전척원	6	434(2)	82.4	15.2		007310	080324	070038	010103				0:40.3	1:00.4	0:42.0		1:35.5
19971221	1	8	02	연육교	호	거	5세	57		조규억	김명국	김명윤	1¼	414(-4)	73.7	13.6		008081	080045	070088	010277				0:40.5	1:00.8	0:41.8		1:35.8
19971221	1	9	13	한나루	뉴	암	5세	55		고홍석	고옥봉	인치동	머리	434(-1)	19.2	3.7		008000	080115	070080	010242				0:39.5	0:59.6	0:43.1		1:35.8
19971221	1	10	07	승승부	호	암	6세	51		김경진	김정진	구자선	2	437(-4)	66.8	7.1		007302	080319	070093	010132				0:40.3	1:00.3	0:42.8		1:36.3
19971221	1	11	10	승소	호	암	5세	53		김동철	홍순철	송창영	1	431(-6)	2.0	1.2		007866	080303	070014	010325				0:39.7	0:59.8	0:43.6		1:36.5
19971221	1	12	06	프리티우먼	호	암	5세	52		고성이	하재흥	김용원	1	438(-4)	67.4	8.0		006950	080326	070034	010260				0:40.7	1:01.1	0:42.5		1:36.7
19971221	1	13	11	트리카	호	거	5세	57		강명준	한일영	대한사료	2½	481(-3)	111.2	30.5		008261	080123	070030	030031				0:40.4	1:00.9	0:43.1		1:37.1
19971221	1	14	12	이기자	뉴	수	5세	57		박태종	박흥진	선우패션	3	451(-6)	32.7	7.2		008191	080103	070037	030012				0:39.7	0:59.9	0:44.8		1:37.8
19971221	2	1	11	잠보	한	거	3세	55		정호익	김양선	방승부		450(-3)	1.6	1.2		006860	080112	070035	010262				0:13.8	0:30.9	0:38.5		1:03.2
19971221	2	2	01	나와우리	한	수	2세	50		김훈	지용철	곽태훈	5	444(-1)	25.5	3.9		007597	080331	070051	010429				0:14.0	0:31.2	0:39.3		1:04.3
19971221	2	3	08	람세스	한	수	2세	51		김동철	박덕준	정주호	코+1½	476(0)	3.3	1.4		007593	080303	070013	010196				0:13.8	0:31.0	0:39.8		1:04.6
19971221	2	4	07	청량산	한	수	2세	53		문제복	김광호	이규갑	½	426(0)	32.7	4.3		007605	080107	070021	010285				0:14.5	0:32.4	0:38.7		1:04.7
19971221	2	5	03	송보리	한	암	3세	54		최기홍	홍순철	제주축산개발	2½	442(-2)	23.9	2.6		006855	080104	070014	030013				0:14.5	0:32.3	0:39.2		1:05.2
19971221	2	6	06	청비	한	수	3세	55		신형철	최혜식	은희만	착변	478(-2)	38.4	5.1		006853	080122	070040	010130				0:14.2	0:32.4	0:38.7		1:04.6
19971221	2	7	14	★거포	한	수	3세	55		우창구	이종구	이영웅	머리	472(-2)	17.8	2.7		006888	080046	070055	010378				0:13.8	0:31.3	0:40.3		1:05.2
19971221	2	8	13	올찬스	한	암	5세	55		황영원	김재복	김종한	5	421(0)	32.6	5.7		005972	080064	070015	010315				0:15.0	0:33.1	0:39.5		1:06.2
19971221	2	9	02	백번필승	한	암	3세	54		이광복	이왕언	이우영	¾	465(-4)	88.9	25.2		006823	080066	070059	010113				0:15.1	0:33.6	0:39.3		1:06.4
19971221	2	10	09	효산	한	암	4세	53		권진환	장두천	최상섭	3	435(-2)	58.4	5.9		006010	080318	070045	010417				0:14.3	0:32.9	0:40.8		1:07.0
19971221	2	11	12	촉매	한	수	2세	52		오명섭	이종구	이영웅	1½	439(0)	93.7	17.9		007481	080332	070055	010378				0:15.2	0:33.8	0:40.0		1:07.2
19971221	2	12	04	로고스	한	암	3세	54		장세한	김광호	설원량	½	412(1)	49.0	5.8		006838	080113	070021	010404				0:14.9	0:33.3	0:40.6		1:07.4
19971221	2	13	10	청우산	한	수	2세	53		최봉주	최상식	한광세	목	512(0)	61.3	10.4		007508	080080	070085	010245				0:15.4	0:34.3	0:39.8		1:07.4
19971221	2	14	05	멋진거인	한	암	2세	53		홍대유	강석철	이용익	6	468(0)	63.6	13.7		007588	080074	070046	010464				0:14.9	0:33.6	0:41.8		1:08.6
19971221	3	1	10	더블스파이스	미	암	4세	55		김옥성	박원덕	이종석		439(2)	6.0	2.3		009057	080100	070056	010145				0:25.2	0:43.5	0:40.6		1:17.5
19971221	3	2	11	완승	뉴	거	4세	57		장세한	박진호	김문환	½	441(1)	21.2	4.1		009077	080113	070017	010466				0:25.9	0:44.6	0:39.5		1:17.6
19971221	3	3	09	데인티다나	미	암	4세	55		박태종	김병용	♠김창식	1	436(1)	2.7	1.3		009046	080103	070049	010352				0:25.6	0:43.9	0:40.2		1:17.8
19971221	3	4	01	헬로스트리커	미	암	4세	55		최기홍	정지은	권광세	3	431(-5)	5.0	1.8		009197	080104	070028	010441				0:25.7	0:44.1	0:40.6		1:18.3
19971221	3	5	04	나주반남	호	거	4세	54		이영우	김일성	류근상	1½	456(-3)	36.6	6.2		008236	080320	070020	010440				0:27.2	0:46.3	0:38.7		1:18.6
19971221	3	6	13	장쾌한	호	수	4세	57		유재길	김명국	김익영	1½	452(-2)	44.5	6.0		008082	080072	070088	010108				0:27.0	0:46.0	0:39.4		1:18.9
19971221	3	7	07	시스터제인	미	암	4세	55		우창구	이종구	백종헌	½	442(-14)	3.9	1.6		009215	080046	070055	010461				0:26.4	0:45.5	0:40.2		1:19.1
19971221	3	8	05	참평화	뉴	암	4세	52		김경진	김춘근	이윤화	½	393(-1)	91.5	17.1		008142	080319	070018	010206				0:27.1	0:46.3	0:39.5		1:19.2
19971221	3	9	03	마이티플로틸라	호	거	4세	57		김택수	권세창	양주하	목	429(0)	28.6	5.8		009298	080086	070089	010467				0:26.2	0:45.1	0:40.7		1:19.2
19971221	3	10	12	레이디보르도	호	암	4세	52		정승수	정찬근	김주학	1½	422(0)	30.2	5.8		009262	080325	070044	010106				0:25.2	0:43.7	0:42.5		1:19.6
19971221	3	11	08	대철강석	호	거	4세	57		김태경	김일성	안동현	목	457(0)	24.4	4.8		009281	080296	070020	010041				0:26.6	0:45.9	0:40.5		1:19.6
19971221	3	12	06	라이터	호	거	4세	57		문제복	김광호	조병해	4	501(0)	61.0	14.5		009301	080107	070021	010457				0:27.0	0:46.5	0:40.4		1:20.3
19971221	3	13	02	영목	호	거	4세	57		이범승	배대선	양길순	2	454(6)	75.0	17.0		008664	080088	070091	010312				0:26.3	0:45.3	0:42.2		1:20.8
19971221	3	14	14	★한산	뉴	거	4세	57		홍대유	장두천	최상섭	10	429(0)	84.9	30.7		009131	080074	070045	010417				0:26.7	0:45.7	0:43.8		1:22.8
19971221	4	1	14	★마이핑크다이아	미	암	4세	54		오명섭	이희영	김민하		466(-2)	1.8	1.3		009170	080332	070053	010470				0:25.6	0:44.5	0:38.4		1:16.4
19971221	4	2	11	재커리	미	거	3세	55		천창기	김서환	신준수	½	476(1)	7.8	1.9		009167	080092	070008	010035				0:25.5	0:44.4	0:38.7		1:16.5
19971221	4	3	02	서던댐슬	미	암	4세	55		박태종	김병용	남종우	2½	437(-5)	3.7	1.5		009045	080103	070049	010022				0:26.5	0:45.4	0:38.0		1:17.0
19971221	4	4	12	런포잇	미	암	4세	55		최봉주	최상식	신홍균	1¼	431(3)	15.4	2.8		009192	080080	070085	010291				0:26.6	0:45.7	0:38.0		1:17.2
